Unnamed: 0,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,TeamId,Playoffs
2018-11-10,6,21800179,1610612755,PHI,Philadelphia,8-6,26,37,17,22,4,0,0,0,0,0,0,0,0,0,106,0.518,0.625,0.258,27,48,23,1610612755.0,1
2018-11-12,2,21800191,1610612755,PHI,Philadelphia,9-6,32,32,32,28,0,0,0,0,0,0,0,0,0,0,124,0.47,0.795,0.41700000000000004,24,42,9,1610612755.0,1
2018-11-14,1,21800202,1610612755,PHI,Philadelphia,9-7,30,22,35,19,0,0,0,0,0,0,0,0,0,0,106,0.47700000000000004,0.667,0.483,32,41,14,1610612755.0,1
2018-11-16,3,21800218,1610612755,PHI,Philadelphia,10-7,38,16,32,27,0,0,0,0,0,0,0,0,0,0,113,0.506,0.625,0.478,25,41,17,1610612755.0,1
2018-11-17,2,21800225,1610612755,PHI,Philadelphia,11-7,42,21,19,28,12,0,0,0,0,0,0,0,0,0,122,0.419,0.868,0.314,23,53,19,1610612755.0,1
2018-11-19,4,21800242,1610612755,PHI,Philadelphia,12-7,26,31,35,27,0,0,0,0,0,0,0,0,0,0,119,0.488,0.738,0.273,24,53,19,1610612755.0,1
2018-11-21,2,21800253,1610612755,PHI,Philadelphia,13-7,38,29,29,25,0,0,0,0,0,0,0,0,0,0,121,0.449,0.885,0.345,27,47,16,1610612755.0,1
2018-11-23,6,21800270,1610612755,PHI,Philadelphia,13-8,23,31,29,29,0,0,0,0,0,0,0,0,0,0,112,0.5329999999999999,0.769,0.364,27,31,10,1610612755.0,1
2018-11-25,4,21800289,1610612755,PHI,Philadelphia,14-8,25,29,35,38,0,0,0,0,0,0,0,0,0,0,127,0.484,0.818,0.414,28,42,9,1610612755.0,1
2018-11-28,2,21800307,1610612755,PHI,Philadelphia,15-8,41,27,25,24,0,0,0,0,0,0,0,0,0,0,117,0.54,0.688,0.48,34,50,16,1610612755.0,1
2018-11-30,4,21800322,1610612755,PHI,Philadelphia,16-8,31,37,30,25,0,0,0,0,0,0,0,0,0,0,123,0.439,0.758,0.316,28,58,12,1610612755.0,1
2018-12-02,4,21800340,1610612755,PHI,Philadelphia,17-8,26,28,24,25,0,0,0,0,0,0,0,0,0,0,103,0.486,0.767,0.364,22,44,16,1610612755.0,1
2018-12-05,5,21800359,1610612755,PHI,Philadelphia,17-9,29,20,28,25,0,0,0,0,0,0,0,0,0,0,102,0.455,0.7859999999999999,0.314,26,49,21,1610612755.0,1
2018-12-07,2,21800369,1610612755,PHI,Philadelphia,18-9,28,28,33,28,0,0,0,0,0,0,0,0,0,0,117,0.489,0.9520000000000001,0.281,26,40,16,1610612755.0,1
2018-12-10,2,21800392,1610612755,PHI,Philadelphia,19-9,38,18,31,29,0,0,0,0,0,0,0,0,0,0,116,0.44299999999999995,0.657,0.405,27,48,13,1610612755.0,1
2018-12-12,4,21800408,1610612755,PHI,Philadelphia,19-10,29,27,28,40,0,0,0,0,0,0,0,0,0,0,124,0.5489999999999999,0.75,0.429,31,37,17,1610612755.0,1
2018-12-14,5,21800424,1610612755,PHI,Philadelphia,19-11,34,25,18,24,0,0,0,0,0,0,0,0,0,0,101,0.409,0.741,0.25,17,49,16,1610612755.0,1
2018-12-16,2,21800437,1610612755,PHI,Philadelphia,20-11,29,36,24,39,0,0,0,0,0,0,0,0,0,0,128,0.56,0.75,0.40700000000000003,32,48,10,1610612755.0,1
2018-12-17,6,21800448,1610612755,PHI,Philadelphia,20-12,32,17,22,25,0,0,0,0,0,0,0,0,0,0,96,0.408,0.7140000000000001,0.297,29,41,10,1610612755.0,1
2018-12-19,3,21800457,1610612755,PHI,Philadelphia,21-12,38,31,30,32,0,0,0,0,0,0,0,0,0,0,131,0.534,0.88,0.5,31,51,9,1610612755.0,1
2018-12-22,3,21800481,1610612755,PHI,Philadelphia,22-12,29,36,26,35,0,0,0,0,0,0,0,0,0,0,126,0.541,0.743,0.33299999999999996,33,53,11,1610612755.0,1
2018-12-25,3,21800499,1610612755,PHI,Philadelphia,22-13,25,26,38,19,6,0,0,0,0,0,0,0,0,0,114,0.413,0.7929999999999999,0.375,25,56,19,1610612755.0,1
2018-12-27,4,21800515,1610612755,PHI,Philadelphia,23-13,22,35,38,19,0,0,0,0,0,0,0,0,0,0,114,0.5,0.833,0.371,31,47,13,1610612755.0,1
2018-12-30,5,21800540,1610612755,PHI,Philadelphia,23-14,20,21,26,28,0,0,0,0,0,0,0,0,0,0,95,0.354,0.7040000000000001,0.18600000000000003,18,36,11,1610612755.0,1
2019-01-01,5,21800553,1610612755,PHI,Philadelphia,24-14,41,35,25,18,0,0,0,0,0,0,0,0,0,0,119,0.483,0.6970000000000001,0.462,25,55,20,1610612755.0,1
2019-01-02,8,21800561,1610612755,PHI,Philadelphia,25-14,44,28,32,28,0,0,0,0,0,0,0,0,0,0,132,0.541,0.759,0.45799999999999996,27,44,17,1610612755.0,1
2019-01-05,3,21800578,1610612755,PHI,Philadelphia,26-14,31,28,28,19,0,0,0,0,0,0,0,0,0,0,106,0.47,0.667,0.231,31,49,10,1610612755.0,1
2019-01-08,2,21800600,1610612755,PHI,Philadelphia,27-14,32,36,36,28,0,0,0,0,0,0,0,0,0,0,132,0.557,0.68,0.515,39,49,19,1610612755.0,1
2019-01-09,2,21800608,1610612755,PHI,Philadelphia,27-15,20,28,27,31,0,0,0,0,0,0,0,0,0,0,106,0.43,0.774,0.29600000000000004,23,46,24,1610612755.0,1
2019-01-11,1,21800621,1610612755,PHI,Philadelphia,27-16,30,26,32,33,0,0,0,0,0,0,0,0,0,0,121,0.517,0.741,0.33299999999999996,31,30,15,1610612755.0,1
2019-01-13,1,21800638,1610612755,PHI,Philadelphia,28-16,36,30,17,25,0,0,0,0,0,0,0,0,0,0,108,0.46,0.733,0.3,22,56,16,1610612755.0,1
2019-01-15,2,21800652,1610612755,PHI,Philadelphia,29-16,40,43,32,34,0,0,0,0,0,0,0,0,0,0,149,0.598,0.857,0.488,40,54,15,1610612755.0,1
2019-01-17,3,21800667,1610612755,PHI,Philadelphia,30-16,28,26,32,34,0,0,0,0,0,0,0,0,0,0,120,0.529,0.909,0.529,38,51,16,1610612755.0,1
2019-01-19,1,21800678,1610612755,PHI,Philadelphia,30-17,25,31,23,36,0,0,0,0,0,0,0,0,0,0,115,0.469,0.718,0.344,28,47,17,1610612755.0,1
2019-01-21,9,21800699,1610612755,PHI,Philadelphia,31-17,30,35,29,27,0,0,0,0,0,0,0,0,0,0,121,0.489,0.818,0.348,21,55,13,1610612755.0,1
2019-01-23,6,21800711,1610612755,PHI,Philadelphia,32-17,34,33,29,26,0,0,0,0,0,0,0,0,0,0,122,0.505,0.7859999999999999,0.47200000000000003,35,42,11,1610612755.0,1
2019-01-26,4,21800733,1610612755,PHI,Philadelphia,32-18,37,31,28,14,0,0,0,0,0,0,0,0,0,0,110,0.418,0.741,0.389,29,41,12,1610612755.0,1
2019-01-29,7,21800755,1610612755,PHI,Philadelphia,33-18,39,25,32,25,0,0,0,0,0,0,0,0,0,0,121,0.452,0.7859999999999999,0.41700000000000004,33,44,12,1610612755.0,1
2019-01-31,5,21800768,1610612755,PHI,Philadelphia,34-18,30,23,42,18,0,0,0,0,0,0,0,0,0,0,113,0.466,0.792,0.324,30,49,19,1610612755.0,1
2019-02-02,12,21800785,1610612755,PHI,Philadelphia,34-19,26,26,27,29,0,0,0,0,0,0,0,0,0,0,108,0.441,0.76,0.212,19,46,13,1610612755.0,1
2019-02-05,5,21800800,1610612755,PHI,Philadelphia,34-20,28,27,27,25,0,0,0,0,0,0,0,0,0,0,107,0.44299999999999995,0.927,0.292,20,34,18,1610612755.0,1
2019-02-08,2,21800818,1610612755,PHI,Philadelphia,35-20,33,23,27,34,0,0,0,0,0,0,0,0,0,0,117,0.5,0.9059999999999999,0.455,23,42,17,1610612755.0,1
2019-02-10,2,21800835,1610612755,PHI,Philadelphia,36-20,39,37,33,34,0,0,0,0,0,0,0,0,0,0,143,0.5770000000000001,0.8640000000000001,0.5,33,42,7,1610612755.0,1
2019-02-12,2,21800849,1610612755,PHI,Philadelphia,36-21,23,23,28,35,0,0,0,0,0,0,0,0,0,0,109,0.488,0.71,0.33299999999999996,21,47,14,1610612755.0,1
2019-02-13,4,21800856,1610612755,PHI,Philadelphia,37-21,37,34,29,26,0,0,0,0,0,0,0,0,0,0,126,0.5379999999999999,0.7909999999999999,0.348,33,47,15,1610612755.0,1
2019-02-21,2,21800868,1610612755,PHI,Philadelphia,38-21,29,28,16,33,0,0,0,0,0,0,0,0,0,0,106,0.451,0.7140000000000001,0.26899999999999996,23,51,15,1610612755.0,1
2019-02-23,1,21800882,1610612755,PHI,Philadelphia,38-22,25,31,26,33,0,0,0,0,0,0,0,0,0,0,115,0.483,0.7859999999999999,0.375,28,33,11,1610612755.0,1
2019-02-25,10,21800906,1610612755,PHI,Philadelphia,39-22,31,34,28,18,0,0,0,0,0,0,0,0,0,0,111,0.436,0.684,0.32299999999999995,23,58,19,1610612755.0,1
2019-02-28,5,21800927,1610612755,PHI,Philadelphia,40-22,37,23,26,22,0,0,0,0,0,0,0,0,0,0,108,0.462,0.632,0.4,33,44,13,1610612755.0,1
2019-03-02,4,21800938,1610612755,PHI,Philadelphia,40-23,32,35,23,27,0,0,0,0,0,0,0,0,0,0,117,0.44799999999999995,0.862,0.452,26,46,21,1610612755.0,1
2019-03-05,2,21800960,1610612755,PHI,Philadelphia,41-23,39,31,24,20,0,0,0,0,0,0,0,0,0,0,114,0.47200000000000003,0.905,0.39299999999999996,28,50,11,1610612755.0,1
2019-03-06,6,21800970,1610612755,PHI,Philadelphia,41-24,30,27,29,21,0,0,0,0,0,0,0,0,0,0,107,0.46,0.792,0.33299999999999996,22,46,15,1610612755.0,1
2019-03-08,5,21800981,1610612755,PHI,Philadelphia,41-25,21,23,21,26,0,0,0,0,0,0,0,0,0,0,91,0.368,0.7829999999999999,0.115,20,59,18,1610612755.0,1
2019-03-10,3,21800994,1610612755,PHI,Philadelphia,42-25,26,25,21,34,0,0,0,0,0,0,0,0,0,0,106,0.43700000000000006,0.767,0.304,24,52,13,1610612755.0,1
2019-03-12,2,21801008,1610612755,PHI,Philadelphia,43-25,24,29,28,25,0,0,0,0,0,0,0,0,0,0,106,0.494,0.8240000000000001,0.348,25,60,21,1610612755.0,1
2019-03-15,2,21801027,1610612755,PHI,Philadelphia,44-25,33,29,37,24,0,0,0,0,0,0,0,0,0,0,123,0.505,0.889,0.292,28,49,10,1610612755.0,1
2019-03-17,3,21801043,1610612755,PHI,Philadelphia,45-25,31,31,27,41,0,0,0,0,0,0,0,0,0,0,130,0.47,0.7,0.469,26,54,13,1610612755.0,1
2019-03-19,1,21801059,1610612755,PHI,Philadelphia,46-25,31,31,23,33,0,0,0,0,0,0,0,0,0,0,118,0.5,0.75,0.344,29,44,7,1610612755.0,1
2019-03-20,3,21801067,1610612755,PHI,Philadelphia,47-25,30,28,27,33,0,0,0,0,0,0,0,0,0,0,118,0.37799999999999995,0.907,0.33299999999999996,23,54,8,1610612755.0,1
2019-03-23,3,21801088,1610612755,PHI,Philadelphia,47-26,41,27,32,27,0,0,0,0,0,0,0,0,0,0,127,0.462,0.846,0.435,21,52,13,1610612755.0,1
2019-03-25,1,21801103,1610612755,PHI,Philadelphia,47-27,31,29,17,21,0,0,0,0,0,0,0,0,0,0,98,0.493,0.769,0.261,20,39,15,1610612755.0,1
2019-03-28,2,21801123,1610612755,PHI,Philadelphia,48-27,38,30,30,25,0,0,0,0,0,0,0,0,0,0,123,0.5,0.75,0.48,27,45,9,1610612755.0,1
2019-03-30,8,21801143,1610612755,PHI,Philadelphia,49-27,38,30,24,26,0,0,0,0,0,0,0,0,0,0,118,0.46799999999999997,0.7140000000000001,0.484,32,55,11,1610612755.0,1
2019-04-01,7,21801158,1610612755,PHI,Philadelphia,49-28,32,18,27,25,0,0,0,0,0,0,0,0,0,0,102,0.387,0.75,0.182,20,55,12,1610612755.0,1
2019-04-03,4,21801168,1610612755,PHI,Philadelphia,49-29,38,30,26,28,0,0,0,0,0,0,0,0,0,0,122,0.45899999999999996,0.579,0.32299999999999995,27,57,13,1610612755.0,1
2019-04-04,1,21801177,1610612755,PHI,Philadelphia,49-30,26,32,28,36,0,0,0,0,0,0,0,0,0,0,122,0.474,0.778,0.5,36,43,13,1610612755.0,1
2019-04-06,2,21801194,1610612755,PHI,Philadelphia,50-30,24,33,29,30,0,0,0,0,0,0,0,0,0,0,116,0.523,0.5770000000000001,0.33299999999999996,25,54,10,1610612755.0,1
2019-04-09,4,21801212,1610612755,PHI,Philadelphia,50-31,20,22,18,39,0,0,0,0,0,0,0,0,0,0,99,0.408,0.875,0.2,22,46,14,1610612755.0,1
2019-04-10,5,21801224,1610612755,PHI,Philadelphia,51-31,32,30,35,28,0,0,0,0,0,0,0,0,0,0,125,0.5589999999999999,0.6,0.462,30,47,6,1610612755.0,1
2018-10-16,1,21800001,1610612738,BOS,Boston,1-0,21,26,30,28,0,0,0,0,0,0,0,0,0,0,105,0.433,0.7140000000000001,0.297,21,55,14,1610612738.0,1
2018-10-19,3,21800019,1610612738,BOS,Boston,1-1,25,28,26,22,0,0,0,0,0,0,0,0,0,0,101,0.40399999999999997,0.7,0.389,29,49,14,1610612738.0,1
2018-10-20,3,21800028,1610612738,BOS,Boston,2-1,31,19,27,26,0,0,0,0,0,0,0,0,0,0,103,0.402,0.848,0.36,21,47,15,1610612738.0,1
2018-10-22,1,21800040,1610612738,BOS,Boston,2-2,19,26,25,20,0,0,0,0,0,0,0,0,0,0,90,0.40700000000000003,0.778,0.225,21,51,12,1610612738.0,1
2018-10-25,3,21800065,1610612738,BOS,Boston,3-2,16,18,40,27,0,0,0,0,0,0,0,0,0,0,101,0.384,0.727,0.344,19,45,11,1610612738.0,1
2018-10-27,1,21800074,1610612738,BOS,Boston,4-2,30,33,21,25,0,0,0,0,0,0,0,0,0,0,109,0.45299999999999996,0.68,0.41200000000000003,25,54,13,1610612738.0,1
2018-10-30,4,21800099,1610612738,BOS,Boston,5-2,31,25,25,27,0,0,0,0,0,0,0,0,0,0,108,0.44,0.7809999999999999,0.29,25,46,14,1610612738.0,1
2018-11-01,5,21800115,1610612738,BOS,Boston,6-2,23,32,38,24,0,0,0,0,0,0,0,0,0,0,117,0.446,0.846,0.436,30,42,12,1610612738.0,1
2018-11-03,3,21800127,1610612738,BOS,Boston,6-3,28,17,27,29,0,0,0,0,0,0,0,0,0,0,101,0.43200000000000005,0.667,0.413,23,45,14,1610612738.0,1
2018-11-05,6,21800145,1610612738,BOS,Boston,6-4,34,22,25,26,0,0,0,0,0,0,0,0,0,0,107,0.506,0.833,0.29,22,40,12,1610612738.0,1
2018-11-08,2,21800164,1610612738,BOS,Boston,7-4,13,22,30,35,16,0,0,0,0,0,0,0,0,0,116,0.402,0.774,0.37799999999999995,21,56,16,1610612738.0,1
2018-11-09,6,21800172,1610612738,BOS,Boston,7-5,25,26,29,35,0,0,0,0,0,0,0,0,0,0,115,0.44299999999999995,0.909,0.395,31,28,8,1610612738.0,1
2018-11-11,5,21800188,1610612738,BOS,Boston,7-6,21,16,33,24,0,0,0,0,0,0,0,0,0,0,94,0.387,0.8,0.33299999999999996,19,42,12,1610612738.0,1
2018-11-14,3,21800204,1610612738,BOS,Boston,8-6,19,32,26,34,0,0,0,0,0,0,0,0,0,0,111,0.467,0.857,0.441,27,51,13,1610612738.0,1
2018-11-16,1,21800216,1610612738,BOS,Boston,9-6,30,24,24,29,16,0,0,0,0,0,0,0,0,0,123,0.528,0.833,0.34600000000000003,25,46,18,1610612738.0,1
2018-11-17,6,21800229,1610612738,BOS,Boston,9-7,20,25,17,24,0,0,0,0,0,0,0,0,0,0,86,0.385,0.55,0.152,16,51,14,1610612738.0,1
2018-11-19,1,21800239,1610612738,BOS,Boston,9-8,24,32,31,25,0,0,0,0,0,0,0,0,0,0,112,0.506,0.722,0.281,31,41,12,1610612738.0,1
2018-11-21,4,21800255,1610612738,BOS,Boston,9-9,18,31,20,40,0,0,0,0,0,0,0,0,0,0,109,0.392,0.7190000000000001,0.303,30,50,8,1610612738.0,1
2018-11-23,4,21800268,1610612738,BOS,Boston,10-9,45,16,21,32,0,0,0,0,0,0,0,0,0,0,114,0.462,0.81,0.325,31,43,16,1610612738.0,1
2018-11-24,5,21800283,1610612738,BOS,Boston,10-10,26,30,26,22,0,0,0,0,0,0,0,0,0,0,104,0.47700000000000004,0.9229999999999999,0.35700000000000004,19,42,17,1610612738.0,1
2018-11-26,5,21800298,1610612738,BOS,Boston,11-10,34,23,32,35,0,0,0,0,0,0,0,0,0,0,124,0.495,0.9,0.48700000000000004,27,42,13,1610612738.0,1
2018-11-30,1,21800319,1610612738,BOS,Boston,12-10,30,32,39,27,0,0,0,0,0,0,0,0,0,0,128,0.5329999999999999,0.813,0.5479999999999999,30,47,10,1610612738.0,1
2018-12-01,6,21800335,1610612738,BOS,Boston,13-10,29,28,27,34,0,0,0,0,0,0,0,0,0,0,118,0.47100000000000003,1.0,0.386,30,40,14,1610612738.0,1
2018-12-06,1,21800365,1610612738,BOS,Boston,14-10,38,31,30,29,0,0,0,0,0,0,0,0,0,0,128,0.5329999999999999,0.85,0.342,32,46,9,1610612738.0,1
2018-12-08,6,21800383,1610612738,BOS,Boston,15-10,35,29,29,40,0,0,0,0,0,0,0,0,0,0,133,0.5379999999999999,0.733,0.512,34,54,7,1610612738.0,1
2018-12-10,3,21800393,1610612738,BOS,Boston,16-10,28,31,24,30,0,0,0,0,0,0,0,0,0,0,113,0.489,0.684,0.308,23,51,13,1610612738.0,1
2018-12-12,5,21800409,1610612738,BOS,Boston,17-10,24,22,38,29,17,0,0,0,0,0,0,0,0,0,130,0.452,1.0,0.289,20,50,13,1610612738.0,1
2018-12-14,1,21800420,1610612738,BOS,Boston,18-10,42,25,41,21,0,0,0,0,0,0,0,0,0,0,129,0.484,0.9,0.48700000000000004,28,47,21,1610612738.0,1
2018-12-15,3,21800431,1610612738,BOS,Boston,18-11,33,23,22,26,0,0,0,0,0,0,0,0,0,0,104,0.415,0.7390000000000001,0.273,19,44,14,1610612738.0,1
2018-12-19,4,21800458,1610612738,BOS,Boston,18-12,37,25,18,23,0,0,0,0,0,0,0,0,0,0,103,0.447,0.857,0.385,26,37,16,1610612738.0,1
2018-12-21,5,21800473,1610612738,BOS,Boston,18-13,22,26,30,29,0,0,0,0,0,0,0,0,0,0,107,0.385,0.75,0.294,22,36,5,1610612738.0,1
2018-12-23,3,21800488,1610612738,BOS,Boston,19-13,29,39,26,25,0,0,0,0,0,0,0,0,0,0,119,0.5,0.8,0.33299999999999996,30,47,14,1610612738.0,1
2018-12-25,3,21800499,1610612738,BOS,Boston,20-13,32,25,29,22,13,0,0,0,0,0,0,0,0,0,121,0.41700000000000004,0.85,0.341,21,55,9,1610612738.0,1
2018-12-27,1,21800512,1610612738,BOS,Boston,20-14,24,31,31,27,0,0,0,0,0,0,0,0,0,0,113,0.469,0.8059999999999999,0.387,28,37,11,1610612738.0,1
2018-12-29,5,21800531,1610612738,BOS,Boston,21-14,29,18,32,33,0,0,0,0,0,0,0,0,0,0,112,0.5,0.889,0.444,29,36,17,1610612738.0,1
2018-12-31,4,21800545,1610612738,BOS,Boston,21-15,23,29,30,29,0,0,0,0,0,0,0,0,0,0,111,0.489,0.7,0.324,30,40,12,1610612738.0,1
2019-01-02,5,21800558,1610612738,BOS,Boston,22-15,25,35,27,28,0,0,0,0,0,0,0,0,0,0,115,0.5920000000000001,0.867,0.4,34,33,16,1610612738.0,1
2019-01-04,2,21800566,1610612738,BOS,Boston,23-15,34,24,26,30,0,0,0,0,0,0,0,0,0,0,114,0.43799999999999994,0.818,0.467,35,53,12,1610612738.0,1
2019-01-07,2,21800592,1610612738,BOS,Boston,24-15,34,22,30,30,0,0,0,0,0,0,0,0,0,0,116,0.505,0.833,0.375,37,43,13,1610612738.0,1
2019-01-09,1,21800607,1610612738,BOS,Boston,25-15,29,39,37,30,0,0,0,0,0,0,0,0,0,0,135,0.568,0.875,0.43799999999999994,32,48,13,1610612738.0,1
2019-01-10,1,21800617,1610612738,BOS,Boston,25-16,24,19,29,27,0,0,0,0,0,0,0,0,0,0,99,0.40399999999999997,0.882,0.353,20,37,10,1610612738.0,1
2019-01-12,3,21800632,1610612738,BOS,Boston,25-17,19,32,26,26,0,0,0,0,0,0,0,0,0,0,103,0.42200000000000004,0.679,0.25,19,46,8,1610612738.0,1
2019-01-14,1,21800645,1610612738,BOS,Boston,25-18,25,20,21,36,0,0,0,0,0,0,0,0,0,0,102,0.40700000000000003,0.7390000000000001,0.306,21,41,10,1610612738.0,1
2019-01-16,2,21800658,1610612738,BOS,Boston,26-18,30,34,23,30,0,0,0,0,0,0,0,0,0,0,117,0.5,0.846,0.467,32,49,14,1610612738.0,1
2019-01-18,1,21800671,1610612738,BOS,Boston,27-18,35,23,38,26,0,0,0,0,0,0,0,0,0,0,122,0.512,0.773,0.447,29,52,17,1610612738.0,1
2019-01-19,6,21800683,1610612738,BOS,Boston,28-18,28,32,23,30,0,0,0,0,0,0,0,0,0,0,113,0.44299999999999995,0.92,0.375,19,43,15,1610612738.0,1
2019-01-21,8,21800698,1610612738,BOS,Boston,29-18,33,17,37,20,0,0,0,0,0,0,0,0,0,0,107,0.494,0.9,0.4,26,36,19,1610612738.0,1
2019-01-23,2,21800707,1610612738,BOS,Boston,30-18,27,38,27,31,0,0,0,0,0,0,0,0,0,0,123,0.523,0.9129999999999999,0.48,25,43,14,1610612738.0,1
2019-01-26,3,21800732,1610612738,BOS,Boston,30-19,26,33,25,27,0,0,0,0,0,0,0,0,0,0,111,0.414,0.9329999999999999,0.375,23,49,14,1610612738.0,1
2019-01-28,3,21800746,1610612738,BOS,Boston,31-19,32,28,29,23,0,0,0,0,0,0,0,0,0,0,112,0.45,0.9,0.325,29,52,17,1610612738.0,1
2019-01-30,1,21800756,1610612738,BOS,Boston,32-19,35,28,35,28,0,0,0,0,0,0,0,0,0,0,126,0.556,0.875,0.414,34,53,10,1610612738.0,1
2019-02-01,2,21800771,1610612738,BOS,Boston,33-19,25,31,24,33,0,0,0,0,0,0,0,0,0,0,113,0.46,0.8,0.35100000000000003,25,43,7,1610612738.0,1
2019-02-03,2,21800788,1610612738,BOS,Boston,34-19,31,35,33,35,0,0,0,0,0,0,0,0,0,0,134,0.593,0.765,0.382,36,38,14,1610612738.0,1
2019-02-05,2,21800797,1610612738,BOS,Boston,35-19,28,31,26,18,0,0,0,0,0,0,0,0,0,0,103,0.488,1.0,0.34600000000000003,29,42,13,1610612738.0,1
2019-02-07,4,21800814,1610612738,BOS,Boston,35-20,30,36,27,35,0,0,0,0,0,0,0,0,0,0,128,0.489,1.0,0.42100000000000004,35,48,8,1610612738.0,1
2019-02-09,5,21800829,1610612738,BOS,Boston,35-21,43,31,12,26,0,0,0,0,0,0,0,0,0,0,112,0.424,0.8059999999999999,0.34600000000000003,21,45,12,1610612738.0,1
2019-02-12,2,21800849,1610612738,BOS,Boston,36-21,28,24,25,35,0,0,0,0,0,0,0,0,0,0,112,0.466,0.81,0.44799999999999995,24,41,5,1610612738.0,1
2019-02-13,3,21800855,1610612738,BOS,Boston,37-21,28,29,34,27,0,0,0,0,0,0,0,0,0,0,118,0.511,0.8,0.41,32,47,16,1610612738.0,1
2019-02-21,4,21800870,1610612738,BOS,Boston,37-22,22,25,21,29,0,0,0,0,0,0,0,0,0,0,97,0.382,0.833,0.35,19,50,7,1610612738.0,1
2019-02-23,8,21800889,1610612738,BOS,Boston,37-23,33,18,30,35,0,0,0,0,0,0,0,0,0,0,116,0.489,0.762,0.345,26,32,7,1610612738.0,1
2019-02-26,2,21800909,1610612738,BOS,Boston,37-24,32,13,23,27,0,0,0,0,0,0,0,0,0,0,95,0.384,0.821,0.2,24,47,14,1610612738.0,1
2019-02-27,5,21800913,1610612738,BOS,Boston,37-25,24,18,22,28,0,0,0,0,0,0,0,0,0,0,92,0.465,0.7,0.179,20,41,16,1610612738.0,1
2019-03-01,4,21800931,1610612738,BOS,Boston,38-25,30,19,33,25,0,0,0,0,0,0,0,0,0,0,107,0.447,0.765,0.28600000000000003,26,46,12,1610612738.0,1
2019-03-03,2,21800945,1610612738,BOS,Boston,38-26,23,20,35,26,0,0,0,0,0,0,0,0,0,0,104,0.48100000000000004,0.759,0.28600000000000003,23,44,13,1610612738.0,1
