GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
1,21500001,1610612765,25,23,34,24,0,0,0,0,106,0.385,0.769,0.414,23,59,15,1
1,21500001,1610612765,25,23,34,24,0,0,0,0,106,0.385,0.769,0.414,23,59,15,1
1,21500001,1610612765,25,23,34,24,0,0,0,0,106,0.385,0.769,0.414,23,59,15,1
1,21500001,1610612765,25,23,34,24,0,0,0,0,106,0.385,0.769,0.414,23,59,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
1,21500001,1610612737,25,18,23,28,0,0,0,0,94,0.451,0.8,0.29600000000000004,22,40,15,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612739,17,23,28,27,0,0,0,0,95,0.40399999999999997,0.588,0.31,26,50,10,1
2,21500002,1610612741,26,20,25,26,0,0,0,0,97,0.425,0.696,0.368,13,47,13,0
3,21500003,1610612740,35,14,26,20,0,0,0,0,95,0.42200000000000004,0.7040000000000001,0.33299999999999996,21,33,18,0
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
3,21500003,1610612744,39,20,35,17,0,0,0,0,111,0.42700000000000005,0.909,0.3,29,56,20,1
1,21500004,1610612764,31,22,12,23,0,0,0,0,88,0.39299999999999996,0.6,0.25,17,49,17,0
1,21500004,1610612753,29,22,16,20,0,0,0,0,87,0.37,0.667,0.192,20,56,14,0
2,21500005,1610612755,26,14,27,28,0,0,0,0,95,0.41,0.87,0.318,12,46,22,0
2,21500005,1610612738,21,30,28,33,0,0,0,0,112,0.45899999999999996,0.963,0.33299999999999996,31,41,17,1
2,21500005,1610612738,21,30,28,33,0,0,0,0,112,0.45899999999999996,0.963,0.33299999999999996,31,41,17,1
2,21500005,1610612738,21,30,28,33,0,0,0,0,112,0.45899999999999996,0.963,0.33299999999999996,31,41,17,1
2,21500005,1610612738,21,30,28,33,0,0,0,0,112,0.45899999999999996,0.963,0.33299999999999996,31,41,17,1
2,21500005,1610612738,21,30,28,33,0,0,0,0,112,0.45899999999999996,0.963,0.33299999999999996,31,41,17,1
2,21500005,1610612738,21,30,28,33,0,0,0,0,112,0.45899999999999996,0.963,0.33299999999999996,31,41,17,1
3,21500006,1610612741,30,28,28,29,0,0,0,0,115,0.5379999999999999,0.85,0.5,20,39,19,0
3,21500006,1610612751,19,36,16,29,0,0,0,0,100,0.419,0.7859999999999999,0.0,19,45,13,0
4,21500007,1610612762,15,29,20,23,0,0,0,0,87,0.467,0.7140000000000001,0.16699999999999998,15,38,12,0
4,21500007,1610612765,16,25,28,23,0,0,0,0,92,0.405,0.735,0.368,16,43,10,1
4,21500007,1610612765,16,25,28,23,0,0,0,0,92,0.405,0.735,0.368,16,43,10,1
4,21500007,1610612765,16,25,28,23,0,0,0,0,92,0.405,0.735,0.368,16,43,10,1
4,21500007,1610612765,16,25,28,23,0,0,0,0,92,0.405,0.735,0.368,16,43,10,1
5,21500008,1610612766,27,17,16,34,0,0,0,0,94,0.39299999999999996,0.759,0.25,16,43,8,1
5,21500008,1610612766,27,17,16,34,0,0,0,0,94,0.39299999999999996,0.759,0.25,16,43,8,1
5,21500008,1610612766,27,17,16,34,0,0,0,0,94,0.39299999999999996,0.759,0.25,16,43,8,1
5,21500008,1610612766,27,17,16,34,0,0,0,0,94,0.39299999999999996,0.759,0.25,16,43,8,1
5,21500008,1610612766,27,17,16,34,0,0,0,0,94,0.39299999999999996,0.759,0.25,16,43,8,1
5,21500008,1610612766,27,17,16,34,0,0,0,0,94,0.39299999999999996,0.759,0.25,16,43,8,1
5,21500008,1610612766,27,17,16,34,0,0,0,0,94,0.39299999999999996,0.759,0.25,16,43,8,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
5,21500008,1610612748,23,31,19,31,0,0,0,0,104,0.493,0.9520000000000001,0.6,23,41,13,1
6,21500009,1610612754,30,15,23,31,0,0,0,0,99,0.37200000000000005,0.8390000000000001,0.391,23,40,13,1
6,21500009,1610612754,30,15,23,31,0,0,0,0,99,0.37200000000000005,0.8390000000000001,0.391,23,40,13,1
6,21500009,1610612754,30,15,23,31,0,0,0,0,99,0.37200000000000005,0.8390000000000001,0.391,23,40,13,1
6,21500009,1610612754,30,15,23,31,0,0,0,0,99,0.37200000000000005,0.8390000000000001,0.391,23,40,13,1
6,21500009,1610612754,30,15,23,31,0,0,0,0,99,0.37200000000000005,0.8390000000000001,0.391,23,40,13,1
6,21500009,1610612754,30,15,23,31,0,0,0,0,99,0.37200000000000005,0.8390000000000001,0.391,23,40,13,1
6,21500009,1610612754,30,15,23,31,0,0,0,0,99,0.37200000000000005,0.8390000000000001,0.391,23,40,13,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
6,21500009,1610612761,20,17,35,34,0,0,0,0,106,0.45,0.6920000000000001,0.389,19,50,20,1
7,21500010,1610612743,27,26,23,29,0,0,0,0,105,0.506,0.667,0.48100000000000004,26,49,21,0
7,21500010,1610612745,21,28,14,22,0,0,0,0,85,0.345,0.654,0.22899999999999998,17,44,16,1
7,21500010,1610612745,21,28,14,22,0,0,0,0,85,0.345,0.654,0.22899999999999998,17,44,16,1
7,21500010,1610612745,21,28,14,22,0,0,0,0,85,0.345,0.654,0.22899999999999998,17,44,16,1
7,21500010,1610612745,21,28,14,22,0,0,0,0,85,0.345,0.654,0.22899999999999998,17,44,16,1
7,21500010,1610612745,21,28,14,22,0,0,0,0,85,0.345,0.654,0.22899999999999998,17,44,16,1
8,21500011,1610612739,26,27,26,27,0,0,0,0,106,0.488,0.647,0.44799999999999995,29,54,19,1
8,21500011,1610612739,26,27,26,27,0,0,0,0,106,0.488,0.647,0.44799999999999995,29,54,19,1
8,21500011,1610612739,26,27,26,27,0,0,0,0,106,0.488,0.647,0.44799999999999995,29,54,19,1
8,21500011,1610612739,26,27,26,27,0,0,0,0,106,0.488,0.647,0.44799999999999995,29,54,19,1
8,21500011,1610612739,26,27,26,27,0,0,0,0,106,0.488,0.647,0.44799999999999995,29,54,19,1
8,21500011,1610612739,26,27,26,27,0,0,0,0,106,0.488,0.647,0.44799999999999995,29,54,19,1
8,21500011,1610612739,26,27,26,27,0,0,0,0,106,0.488,0.647,0.44799999999999995,29,54,19,1
