GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
1,21400098,1610612740,28,28,23,32,0,0,0,0,111,0.441,0.85,0.444,31,40,5,1
6,21400114,1610612740,23,28,34,24,0,0,0,0,109,0.5489999999999999,0.611,0.42100000000000004,27,44,13,1
7,21400128,1610612740,43,37,38,21,0,0,0,0,139,0.667,0.75,0.75,31,34,13,1
8,21400153,1610612740,21,28,31,13,0,0,0,0,93,0.447,0.632,0.263,16,41,11,1
4,21400158,1610612740,20,25,31,30,0,0,0,0,106,0.494,0.792,0.375,21,32,6,1
10,21400181,1610612740,26,23,24,24,0,0,0,0,97,0.397,0.882,0.313,19,40,12,1
9,21400192,1610612740,25,32,20,29,0,0,0,0,106,0.452,0.818,0.235,19,44,9,1
4,21400208,1610612740,16,33,21,19,0,0,0,0,89,0.418,0.69,0.17600000000000002,15,40,10,1
3,21400225,1610612740,15,13,23,40,0,0,0,0,91,0.40399999999999997,0.75,0.292,23,42,12,1
2,21400236,1610612740,18,18,21,23,0,0,0,0,80,0.37,0.667,0.353,12,42,12,1
6,21400258,1610612740,29,40,16,27,0,0,0,0,112,0.44299999999999995,0.644,0.294,23,49,13,1
3,21400275,1610612740,28,12,26,19,0,0,0,0,85,0.41600000000000004,0.615,0.2,23,47,17,1
6,21400293,1610612740,18,36,24,22,0,0,0,0,100,0.475,0.64,0.348,26,45,11,1
7,21400300,1610612740,22,28,29,25,0,0,0,0,104,0.518,0.667,0.444,28,50,15,1
4,21400311,1610612740,28,26,23,27,0,0,0,0,104,0.5,0.769,0.267,22,43,11,1
7,21400323,1610612740,15,36,27,29,0,0,0,0,107,0.455,0.833,0.389,16,45,11,1
9,21400336,1610612740,33,31,25,30,0,0,0,0,119,0.557,0.76,0.429,21,39,7,1
1,21400348,1610612740,31,20,38,22,11,0,0,0,122,0.465,0.8,0.29600000000000004,22,44,13,1
4,21400366,1610612740,20,33,25,41,0,0,0,0,119,0.595,0.9440000000000001,0.5,24,32,16,1
2,21400380,1610612740,21,25,19,34,0,0,0,0,99,0.46299999999999997,0.818,0.278,21,45,12,1
2,21400394,1610612740,17,27,18,26,0,0,0,0,88,0.353,0.893,0.2,15,48,16,1
9,21400408,1610612740,25,28,23,25,0,0,0,0,101,0.478,0.8,0.35,33,39,9,1
2,21400417,1610612740,26,14,21,23,0,0,0,0,84,0.39799999999999996,0.737,0.2,15,46,15,1
6,21400437,1610612740,20,28,22,27,0,0,0,0,97,0.41700000000000004,0.875,0.353,25,44,8,1
5,21400447,1610612740,25,20,26,29,0,0,0,0,100,0.466,0.875,0.28600000000000003,18,37,15,1
5,21400469,1610612740,31,24,26,29,0,0,0,0,110,0.519,0.621,0.444,19,49,10,1
6,21400481,1610612740,14,14,32,24,9,0,0,0,93,0.382,0.85,0.28600000000000003,15,52,13,1
5,21400488,1610612740,29,30,30,22,0,0,0,0,111,0.53,0.8,0.467,24,49,18,1
7,21400515,1610612740,23,21,20,21,0,0,0,0,85,0.446,0.765,0.316,19,39,18,1
1,21400522,1610612740,27,21,22,24,0,0,0,0,94,0.45,0.667,0.33299999999999996,19,43,14,1
4,21400541,1610612740,31,21,30,24,0,0,0,0,106,0.457,0.846,0.5,21,47,10,1
1,21400563,1610612740,22,27,27,24,0,0,0,0,100,0.413,0.865,0.4,20,45,18,1
4,21400577,1610612740,22,36,25,22,0,0,0,0,105,0.488,0.826,0.381,23,47,12,1
3,21400589,1610612740,22,25,12,22,0,0,0,0,81,0.387,0.655,0.235,17,55,18,1
1,21400608,1610612740,21,29,14,31,0,0,0,0,95,0.47600000000000003,0.6,0.294,19,41,17,1
8,21400618,1610612740,16,25,24,27,0,0,0,0,92,0.41700000000000004,0.7,0.29600000000000004,13,50,9,1
8,21400632,1610612740,22,21,26,27,0,0,0,0,96,0.45799999999999996,0.81,0.188,21,45,15,1
7,21400647,1610612740,24,21,24,23,0,0,0,0,92,0.5,0.643,0.75,17,37,13,1
4,21400660,1610612740,25,36,28,20,0,0,0,0,109,0.506,0.84,0.47100000000000003,27,40,9,1
2,21400671,1610612740,30,22,33,14,0,0,0,0,99,0.45299999999999996,0.737,0.43799999999999994,28,52,11,1
7,21400687,1610612740,17,22,31,15,0,0,0,0,85,0.39,0.75,0.2,15,48,9,1
6,21400701,1610612740,28,25,35,20,0,0,0,0,108,0.419,0.885,0.52,26,51,8,1
5,21400722,1610612740,32,23,33,27,0,0,0,0,115,0.5,0.87,0.391,30,52,13,1
8,21400738,1610612740,29,28,19,15,0,0,0,0,91,0.381,0.769,0.28,23,48,10,1
10,21400755,1610612740,29,24,30,33,0,0,0,0,116,0.48200000000000004,0.833,0.55,26,46,17,1
1,21400758,1610612740,20,19,17,16,0,0,0,0,72,0.37200000000000005,0.5710000000000001,0.235,16,38,11,1
7,21400780,1610612740,25,27,15,29,0,0,0,0,96,0.418,0.85,0.591,20,40,15,1
7,21400794,1610612740,18,17,25,33,0,0,0,0,93,0.45899999999999996,0.72,0.467,22,32,13,1
1,21400803,1610612740,20,27,24,13,0,0,0,0,84,0.42,0.75,0.263,21,40,11,1
2,21400817,1610612740,25,27,33,20,0,0,0,0,105,0.42200000000000004,0.871,0.381,22,41,12,1
4,21400833,1610612740,17,27,23,33,0,0,0,0,100,0.513,0.625,0.455,27,48,17,1
8,21400849,1610612740,27,26,23,26,0,0,0,0,102,0.514,0.789,0.44,26,43,20,1
10,21400865,1610612740,24,30,19,31,0,0,0,0,104,0.513,0.741,0.375,26,37,10,1
8,21400884,1610612740,21,16,28,34,0,0,0,0,99,0.486,0.733,0.22699999999999998,22,44,16,1
5,21400889,1610612740,31,27,13,22,0,0,0,0,93,0.473,0.813,0.47600000000000003,19,37,13,1
8,21400903,1610612740,17,25,23,23,0,0,0,0,88,0.41100000000000003,0.75,0.16699999999999998,18,46,14,1
10,21400919,1610612740,25,22,21,30,0,0,0,0,98,0.475,0.9329999999999999,0.381,22,45,18,1
1,21400923,1610612740,18,20,33,24,0,0,0,0,95,0.475,0.846,0.348,24,41,18,1
5,21400942,1610612740,29,31,27,27,0,0,0,0,114,0.5870000000000001,0.81,0.6,26,34,17,1
2,21400947,1610612740,23,32,23,33,0,0,0,0,111,0.517,0.818,0.5710000000000001,31,41,10,1
3,21400984,1610612740,26,21,30,24,8,2,0,0,111,0.465,0.619,0.273,32,58,18,1
4,21401003,1610612740,32,10,28,15,0,0,0,0,85,0.349,0.731,0.32,26,50,13,1
3,21401018,1610612740,15,19,19,19,0,0,0,0,72,0.373,0.5,0.278,19,45,9,1
11,21401030,1610612740,26,16,26,28,0,0,0,0,96,0.429,0.8640000000000001,0.5,22,42,20,1
4,21401040,1610612740,28,25,24,23,0,0,0,0,100,0.507,0.75,0.545,21,41,18,1
9,21401068,1610612740,34,18,18,23,0,0,0,0,93,0.45299999999999996,0.625,0.33299999999999996,20,37,13,1
10,21401083,1610612740,18,28,28,28,0,0,0,0,102,0.512,0.583,0.45,25,47,12,1
3,21401094,1610612740,25,25,27,33,0,0,0,0,110,0.573,0.75,0.462,29,35,14,1
12,21401123,1610612740,29,31,30,23,0,0,0,0,113,0.564,0.762,0.563,31,40,6,1
9,21401135,1610612740,31,25,18,27,0,0,0,0,101,0.391,0.679,0.483,20,50,12,1
10,21401146,1610612740,24,20,28,18,0,0,0,0,90,0.45899999999999996,0.5,0.43799999999999994,18,35,9,1
3,21401156,1610612740,19,24,36,24,0,0,0,0,103,0.434,0.733,0.474,25,45,12,1
7,21401166,1610612740,24,12,19,19,0,0,0,0,74,0.35,0.667,0.28600000000000003,13,39,12,1
8,21401182,1610612740,27,20,23,20,0,0,0,0,90,0.44,0.579,0.263,29,56,11,1
7,21401199,1610612740,28,27,31,28,0,0,0,0,114,0.484,0.682,0.40700000000000003,22,39,10,1
7,21401208,1610612740,22,28,23,27,0,0,0,0,100,0.44,0.833,0.28600000000000003,15,39,9,1
7,21401223,1610612740,34,29,19,26,0,0,0,0,108,0.518,0.68,0.5,23,35,9,1
2,21400002,1610612742,24,29,20,27,0,0,0,0,100,0.48700000000000004,0.8420000000000001,0.381,17,33,10,1
4,21400019,1610612742,36,33,24,27,0,0,0,0,120,0.5529999999999999,0.7829999999999999,0.381,25,44,9,1
1,21400027,1610612742,32,34,20,23,0,0,0,0,109,0.517,0.579,0.24,25,44,12,1
4,21400046,1610612742,40,27,24,27,0,0,0,0,118,0.537,0.8,0.56,24,36,17,1
2,21400070,1610612742,24,26,18,19,0,0,0,0,87,0.36700000000000005,1.0,0.217,14,34,7,1
10,21400080,1610612742,24,28,26,27,0,0,0,0,105,0.47700000000000004,0.857,0.375,23,42,8,1
5,21400094,1610612742,20,24,23,29,0,0,0,0,96,0.42200000000000004,0.708,0.31,22,41,13,1
4,21400106,1610612742,14,34,30,28,0,0,0,0,106,0.475,0.833,0.37,23,33,11,1
3,21400120,1610612742,38,35,22,28,0,0,0,0,123,0.513,0.833,0.344,33,51,15,1
6,21400137,1610612742,28,35,38,30,0,0,0,0,131,0.5529999999999999,0.826,0.308,31,40,7,1
1,21400146,1610612742,32,35,21,19,0,0,0,0,107,0.512,0.688,0.35700000000000004,32,50,7,1
5,21400163,1610612742,23,31,22,29,0,0,0,0,105,0.415,0.862,0.429,18,44,12,1
9,21400180,1610612742,38,30,42,30,0,0,0,0,140,0.622,0.7140000000000001,0.514,37,39,9,1
5,21400188,1610612742,29,22,17,24,0,0,0,0,92,0.39799999999999996,0.727,0.171,17,50,14,1
6,21400203,1610612742,24,26,28,22,0,0,0,0,100,0.5,0.5710000000000001,0.33299999999999996,21,37,12,1
5,21400214,1610612742,19,27,25,24,14,0,0,0,109,0.4,0.763,0.129,20,56,11,1
5,21400227,1610612742,26,22,23,35,0,0,0,0,106,0.465,0.682,0.423,27,37,8,1
1,21400235,1610612742,28,30,32,20,0,0,0,0,110,0.449,0.733,0.267,28,40,12,1
5,21400257,1610612742,25,34,21,28,13,11,0,0,132,0.461,0.852,0.5,30,46,14,1
7,21400269,1610612742,29,28,23,27,0,0,0,0,107,0.457,0.682,0.29600000000000004,20,46,16,1
9,21400284,1610612742,27,30,29,20,0,0,0,0,106,0.455,0.733,0.21100000000000002,13,44,11,1
5,21400298,1610612742,32,27,31,35,0,0,0,0,125,0.583,0.789,0.387,29,36,11,1
3,21400310,1610612742,37,25,17,26,0,0,0,0,105,0.447,0.7859999999999999,0.45,19,43,16,1
7,21400323,1610612742,25,22,30,35,0,0,0,0,112,0.53,0.882,0.429,17,29,8,1
1,21400340,1610612742,18,26,24,30,0,0,0,0,98,0.40399999999999997,0.7,0.2,14,53,15,1
5,21400367,1610612742,36,18,27,26,0,0,0,0,107,0.506,1.0,0.455,30,41,17,1
4,21400372,1610612742,32,21,30,34,0,0,0,0,117,0.506,0.7709999999999999,0.455,29,45,14,1
5,21400397,1610612742,21,21,33,24,0,0,0,0,99,0.43,0.8,0.34600000000000003,18,40,12,1
5,21400413,1610612742,18,20,25,39,0,0,0,0,102,0.433,0.65,0.39299999999999996,23,47,15,1
10,21400425,1610612742,26,19,29,41,0,0,0,0,115,0.466,0.828,0.36,22,49,20,1
8,21400439,1610612742,26,22,24,30,0,0,0,0,102,0.506,0.542,0.278,20,40,13,1
3,21400455,1610612742,33,31,17,31,0,0,0,0,112,0.44299999999999995,0.857,0.32299999999999995,26,37,12,1
6,21400470,1610612742,27,36,26,25,0,0,0,0,114,0.524,0.69,0.5329999999999999,21,34,7,1
3,21400486,1610612742,31,28,33,27,0,0,0,0,119,0.469,0.941,0.48100000000000004,24,52,11,1
1,21400503,1610612742,28,29,32,20,0,0,0,0,109,0.564,0.818,0.462,30,36,10,1
3,21400511,1610612742,21,22,22,17,14,0,0,0,96,0.39399999999999996,0.632,0.37,24,51,10,1
8,21400529,1610612742,26,23,19,27,0,0,0,0,95,0.43700000000000006,0.722,0.273,24,43,14,1
2,21400550,1610612742,24,24,24,28,0,0,0,0,100,0.442,0.706,0.4,29,40,11,1
6,21400572,1610612742,29,31,20,19,9,0,0,0,108,0.43,0.696,0.25,23,44,10,1
8,21400581,1610612742,24,26,28,29,0,0,0,0,107,0.41,0.8,0.243,24,39,8,1
8,21400594,1610612742,29,20,24,24,0,0,0,0,97,0.418,0.7929999999999999,0.32,22,52,14,1
6,21400616,1610612742,25,28,29,21,0,0,0,0,103,0.447,0.758,0.4,17,42,13,1
7,21400631,1610612742,24,35,16,23,0,0,0,0,98,0.513,0.643,0.40700000000000003,26,42,10,1
6,21400646,1610612742,21,30,24,23,0,0,0,0,98,0.451,1.0,0.33299999999999996,16,30,12,1
4,21400660,1610612742,22,34,28,22,0,0,0,0,106,0.48100000000000004,0.76,0.375,20,38,9,1
4,21400678,1610612742,24,20,28,18,0,0,0,0,90,0.48700000000000004,0.7,0.26899999999999996,20,35,16,1
5,21400685,1610612742,25,28,25,16,0,0,0,0,94,0.42700000000000005,0.875,0.4,16,46,23,1
7,21400702,1610612742,13,20,27,33,0,0,0,0,93,0.415,0.6,0.44799999999999995,24,49,10,1
2,21400706,1610612742,34,32,22,20,0,0,0,0,108,0.568,0.591,0.524,26,36,12,1
7,21400724,1610612742,30,24,27,19,0,0,0,0,100,0.46399999999999997,0.667,0.32299999999999995,27,43,15,1
11,21400741,1610612742,42,20,36,16,0,0,0,0,114,0.418,0.7859999999999999,0.33299999999999996,24,42,8,1
3,21400744,1610612742,23,37,23,18,0,0,0,0,101,0.42700000000000005,0.7,0.353,25,48,9,1
5,21400762,1610612742,24,26,20,26,15,0,0,0,111,0.41,0.688,0.389,21,55,15,1
8,21400781,1610612742,31,22,27,18,0,0,0,0,98,0.40700000000000003,0.733,0.294,19,47,12,1
10,21400797,1610612742,22,17,25,23,0,0,0,0,87,0.373,0.8079999999999999,0.35700000000000004,18,38,11,1
1,21400801,1610612742,19,17,29,24,0,0,0,0,89,0.363,0.8240000000000001,0.33299999999999996,16,39,17,1
8,21400810,1610612742,24,30,33,24,0,0,0,0,111,0.473,0.778,0.375,26,50,17,1
7,21400827,1610612742,28,17,22,25,0,0,0,0,92,0.462,0.789,0.278,20,49,15,1
4,21400841,1610612742,25,24,25,25,0,0,0,0,99,0.48100000000000004,0.833,0.42100000000000004,17,40,19,1
2,21400843,1610612742,34,19,15,19,0,0,0,0,87,0.425,0.778,0.161,20,44,15,1
5,21400874,1610612742,26,25,21,22,0,0,0,0,94,0.42700000000000005,0.833,0.321,23,37,12,1
5,21400889,1610612742,32,23,25,22,0,0,0,0,102,0.48100000000000004,0.909,0.375,11,38,5,1
2,21400910,1610612742,23,13,21,18,0,0,0,0,75,0.375,0.875,0.125,17,41,13,1
12,21400922,1610612742,24,16,24,25,0,0,0,0,89,0.368,0.731,0.3,17,34,11,1
7,21400937,1610612742,25,19,31,25,0,0,0,0,100,0.48700000000000004,0.682,0.34600000000000003,21,33,7,1
3,21400948,1610612742,31,22,23,18,0,0,0,0,94,0.40700000000000003,0.6970000000000001,0.25,18,42,16,1
6,21400972,1610612742,21,38,32,38,0,0,0,0,129,0.607,0.688,0.5710000000000001,31,43,15,1
7,21400996,1610612742,27,26,39,27,0,0,0,0,119,0.47200000000000003,0.7140000000000001,0.4,27,37,12,1
8,21401012,1610612742,31,34,21,21,0,0,0,0,107,0.488,0.667,0.419,28,40,20,1
8,21401027,1610612742,18,19,31,33,0,0,0,0,101,0.447,0.6940000000000001,0.364,14,41,17,1
10,21401046,1610612742,27,15,33,17,0,0,0,0,92,0.385,0.591,0.263,21,40,12,1
4,21401057,1610612742,17,26,33,25,0,0,0,0,101,0.483,0.769,0.318,21,49,16,1
11,21401084,1610612742,18,23,20,15,0,0,0,0,76,0.37799999999999995,0.667,0.222,15,47,18,1
8,21401099,1610612742,27,34,18,20,0,0,0,0,99,0.444,0.684,0.4,20,41,12,1
9,21401120,1610612742,28,38,35,34,0,0,0,0,135,0.615,0.792,0.267,35,34,6,1
2,21401125,1610612742,25,30,28,18,0,0,0,0,101,0.44,0.7040000000000001,0.308,23,41,13,1
6,21401142,1610612742,24,24,28,34,0,0,0,0,110,0.425,0.722,0.188,14,44,16,1
12,21401171,1610612742,27,32,26,22,0,0,0,0,107,0.479,0.813,0.222,18,47,8,1
10,21401184,1610612742,35,38,20,28,13,10,0,0,144,0.523,0.792,0.379,39,49,17,1
9,21401201,1610612742,33,29,27,31,0,0,0,0,120,0.542,0.769,0.47600000000000003,31,42,12,1
9,21401210,1610612742,26,31,12,23,0,0,0,0,92,0.415,0.652,0.45,18,41,16,1
3,21401218,1610612742,29,27,35,23,0,0,0,0,114,0.45299999999999996,0.794,0.36,18,54,14,1
2,21400002,1610612759,26,19,31,25,0,0,0,0,101,0.529,0.813,0.5,23,38,20,1
4,21400024,1610612759,24,21,26,18,0,0,0,0,89,0.41,0.7390000000000001,0.32,20,45,12,1
8,21400064,1610612759,27,22,19,26,0,0,0,0,94,0.449,0.711,0.294,25,50,19,1
1,21400069,1610612759,15,14,26,26,0,0,0,0,81,0.344,0.895,0.1,17,41,14,1
8,21400089,1610612759,23,30,18,28,0,0,0,0,99,0.45,0.759,0.278,15,49,18,1
5,21400102,1610612759,14,25,25,25,0,0,0,0,89,0.39799999999999996,0.778,0.105,20,39,8,1
6,21400108,1610612759,29,21,32,31,0,0,0,0,113,0.495,0.733,0.4,28,36,8,1
10,21400131,1610612759,29,18,21,25,0,0,0,0,93,0.413,0.85,0.435,28,44,10,1
8,21400139,1610612759,24,14,28,25,0,0,0,0,91,0.425,0.889,0.292,24,38,14,1
7,21400152,1610612759,30,16,27,27,0,0,0,0,100,0.444,0.857,0.385,27,52,17,1
1,21400159,1610612759,23,21,28,20,0,0,0,0,92,0.473,0.68,0.313,26,42,15,1
6,21400177,1610612759,29,30,32,30,0,0,0,0,121,0.5479999999999999,0.889,0.619,26,53,20,1
8,21400191,1610612759,25,26,28,20,0,0,0,0,99,0.519,0.818,0.381,29,48,14,1
11,21400220,1610612759,25,25,27,29,0,0,0,0,106,0.5539999999999999,0.655,0.33299999999999996,21,45,15,1
9,21400231,1610612759,26,35,27,24,0,0,0,0,112,0.512,0.8,0.5,29,33,6,1
1,21400241,1610612759,25,20,33,33,0,0,0,0,111,0.48200000000000004,0.9,0.423,25,45,14,1
