GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612749,36,31,26,20,0,0,0,0,113,0.494,0.75,0.41200000000000003,26,57,21,1
1,21800003,1610612766,23,31,29,29,0,0,0,0,112,0.446,0.636,0.42100000000000004,21,41,11,0
2,21800004,1610612751,29,22,25,24,0,0,0,0,100,0.488,0.682,0.185,28,39,17,1
2,21800004,1610612751,29,22,25,24,0,0,0,0,100,0.488,0.682,0.185,28,39,17,1
2,21800004,1610612751,29,22,25,24,0,0,0,0,100,0.488,0.682,0.185,28,39,17,1
2,21800004,1610612751,29,22,25,24,0,0,0,0,100,0.488,0.682,0.185,28,39,17,1
