GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
10,21600791,1610612752,36,31,28,20,0,0,0,0,115,0.5,0.833,0.29600000000000004,25,41,11,1
2,21600800,1610612752,32,34,22,35,0,0,0,0,123,0.5589999999999999,0.6,0.421,36,33,10,1
2,21600817,1610612752,18,24,27,25,0,0,0,0,94,0.5,0.81,0.643,18,44,19,1
12,21600845,1610612752,39,21,20,25,0,0,0,0,105,0.477,0.857,0.524,19,39,15,1
4,21600853,1610612752,33,18,28,25,0,0,0,0,104,0.416,0.706,0.308,24,50,12,1
3,21600868,1610612752,31,29,26,24,0,0,0,0,110,0.473,0.7829999999999999,0.28600000000000003,21,44,11,1
1,21600882,1610612752,25,28,14,24,0,0,0,0,91,0.452,0.8420000000000001,0.375,17,40,17,1
1,21600895,1610612752,31,29,19,22,0,0,0,0,101,0.42,0.8059999999999999,0.276,21,50,11,1
1,21600909,1610612752,35,18,28,21,0,0,0,0,102,0.393,0.879,0.333,14,41,10,1
2,21600928,1610612752,18,32,26,29,0,0,0,0,105,0.47,0.8,0.318,18,47,15,1
2,21600935,1610612752,20,31,34,28,0,0,0,0,113,0.465,0.964,0.429,26,45,9,1
4,21600952,1610612752,30,26,17,20,0,0,0,0,93,0.464,0.667,0.333,22,43,15,1
3,21600975,1610612752,23,30,28,11,0,0,0,0,92,0.439,0.636,0.433,26,44,18,1
2,21600986,1610612752,26,23,31,32,0,0,0,0,112,0.415,0.813,0.348,22,43,9,1
3,21601001,1610612752,18,24,20,25,0,0,0,0,87,0.422,0.615,0.321,21,52,14,1
3,21601016,1610612752,33,28,26,23,0,0,0,0,110,0.466,0.962,0.16699999999999998,20,34,7,1
7,21601050,1610612752,23,30,19,33,0,0,0,0,105,0.449,0.792,0.25,24,48,12,1
8,21601066,1610612752,34,21,20,26,0,0,0,0,101,0.475,0.889,0.429,19,36,11,1
5,21601071,1610612752,23,23,22,27,0,0,0,0,95,0.409,0.9,0.227,23,40,11,1
4,21601085,1610612752,23,20,31,24,0,0,0,0,98,0.471,0.867,0.3,24,45,16,1
2,21601098,1610612752,34,30,25,20,0,0,0,0,109,0.536,0.923,0.333,26,37,12,1
5,21601115,1610612752,22,19,27,20,0,0,0,0,88,0.371,0.81,0.2,19,52,14,1
8,21601133,1610612752,33,26,18,21,0,0,0,0,98,0.475,0.941,0.375,25,39,14,1
1,21601145,1610612752,23,24,24,23,0,0,0,0,94,0.388,0.84,0.28,20,32,11,1
7,21601160,1610612752,29,25,26,20,0,0,0,0,100,0.472,0.625,0.261,26,54,14,1
4,21601176,1610612752,27,24,24,28,0,0,0,0,103,0.421,0.762,0.35,20,49,11,1
3,21601181,1610612752,21,26,25,16,0,0,0,0,88,0.4320000000000001,0.462,0.214,20,41,6,1
1,21601196,1610612752,29,26,20,22,0,0,0,0,97,0.451,0.933,0.321,27,36,11,1
4,21601220,1610612752,25,31,22,36,0,0,0,0,114,0.494,0.7190000000000001,0.409,17,43,19,1
1,21600001,1610612739,28,20,34,35,0,0,0,0,117,0.479,0.737,0.371,31,51,14,1
1,21600018,1610612739,28,22,21,23,0,0,0,0,94,0.418,0.727,0.375,20,40,17,1
4,21600029,1610612739,33,29,18,25,0,0,0,0,105,0.409,0.733,0.297,17,40,9,1
1,21600047,1610612739,29,34,22,43,0,0,0,0,128,0.518,0.8390000000000001,0.5,22,46,11,1
4,21600068,1610612739,36,32,32,28,0,0,0,0,128,0.488,0.865,0.412,24,42,8,1
2,21600080,1610612739,34,23,25,20,0,0,0,0,102,0.407,0.778,0.368,23,49,16,1
1,21600100,1610612739,20,22,37,27,0,0,0,0,106,0.374,0.84,0.262,21,39,6,1
2,21600122,1610612739,26,32,26,21,0,0,0,0,105,0.419,0.731,0.424,16,47,15,1
1,21600140,1610612739,32,20,19,29,0,0,0,0,100,0.424,0.5329999999999999,0.368,25,53,9,1
1,21600153,1610612739,30,31,30,30,0,0,0,0,121,0.53,0.7140000000000001,0.394,26,46,17,1
3,21600160,1610612739,19,26,23,25,0,0,0,0,93,0.407,0.6,0.3670000000000001,19,51,18,1
3,21600175,1610612739,30,26,26,22,0,0,0,0,104,0.482,0.929,0.44,26,52,13,1
4,21600215,1610612739,46,35,31,25,0,0,0,0,137,0.5329999999999999,0.741,0.583,30,41,10,1
3,21600227,1610612739,36,36,24,32,0,0,0,0,128,0.506,0.917,0.465,30,47,14,1
1,21600245,1610612739,24,28,25,35,0,0,0,0,112,0.413,0.857,0.3,19,46,9,1
3,21600262,1610612739,32,22,20,27,0,0,0,0,101,0.4270000000000001,0.742,0.359,17,35,19,1
4,21600279,1610612739,28,22,15,29,0,0,0,0,94,0.406,0.7440000000000001,0.375,12,36,18,1
5,21600286,1610612739,33,27,20,25,0,0,0,0,105,0.542,0.5,0.385,30,33,18,1
2,21600305,1610612739,30,32,28,26,0,0,0,0,116,0.476,0.815,0.438,21,48,14,1
7,21600327,1610612739,36,27,29,34,0,0,0,0,126,0.488,0.8390000000000001,0.55,23,46,12,1
2,21600338,1610612739,31,26,30,27,0,0,0,0,114,0.5539999999999999,0.684,0.375,23,47,11,1
4,21600349,1610612739,36,31,25,24,0,0,0,0,116,0.575,0.679,0.419,25,40,17,1
1,21600368,1610612739,32,26,15,30,0,0,0,0,103,0.457,0.7390000000000001,0.387,21,46,17,1
6,21600379,1610612739,16,20,17,32,0,0,0,0,85,0.373,0.645,0.36,10,39,11,1
4,21600402,1610612739,26,36,27,30,0,0,0,0,119,0.517,0.667,0.455,30,44,8,1
6,21600423,1610612739,35,22,27,16,14,0,0,0,114,0.407,0.852,0.425,19,43,10,1
1,21600429,1610612739,31,28,33,21,0,0,0,0,113,0.494,0.632,0.556,30,42,11,1
3,21600444,1610612739,29,37,32,21,0,0,0,0,119,0.455,0.875,0.229,28,51,11,1
2,21600457,1610612739,25,27,28,29,0,0,0,0,109,0.389,0.7190000000000001,0.343,20,44,12,1
4,21600464,1610612739,19,25,20,26,0,0,0,0,90,0.38,0.826,0.393,19,47,21,1
3,21600488,1610612739,32,34,35,23,0,0,0,0,124,0.518,0.727,0.368,29,46,18,1
3,21600505,1610612739,35,36,28,22,0,0,0,0,121,0.506,0.84,0.452,17,35,6,1
2,21600514,1610612739,15,29,23,23,0,0,0,0,90,0.378,0.727,0.194,16,56,11,1
4,21600532,1610612739,23,23,28,20,0,0,0,0,94,0.41,0.75,0.32,13,44,15,1
4,21600547,1610612739,24,26,36,30,0,0,0,0,116,0.4320000000000001,0.721,0.273,19,46,12,1
6,21600565,1610612739,41,28,24,27,0,0,0,0,120,0.537,0.895,0.441,15,38,20,1
6,21600576,1610612739,29,12,25,26,0,0,0,0,92,0.365,0.84,0.29,15,42,16,1
6,21600585,1610612739,20,21,20,25,0,0,0,0,86,0.341,0.75,0.3,14,48,15,1
8,21600599,1610612739,32,29,23,36,0,0,0,0,120,0.506,0.773,0.405,27,39,12,1
7,21600619,1610612739,22,27,22,20,0,0,0,0,91,0.35200000000000004,0.741,0.265,11,35,15,1
