GAME_SEQUENCE,GAME_ID,TEAM_ID,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,Playoffs
6,21300560,1610612753,20,21,25,22,0,0,0,0,88,0.447,0.813,0.292,18,37,15,0
1,21300566,1610612753,20,29,31,21,10,8,6,0,125,0.51,0.813,0.231,24,52,18,0
2,21300582,1610612753,18,35,21,27,0,0,0,0,101,0.46299999999999997,0.7140000000000001,0.4,25,38,14,0
2,21300602,1610612753,18,35,13,27,0,0,0,0,93,0.423,0.8059999999999999,0.267,20,49,17,0
1,21300616,1610612753,21,21,14,34,0,0,0,0,90,0.45799999999999996,0.7390000000000001,0.368,23,37,13,0
3,21300623,1610612753,21,35,24,29,0,0,0,0,109,0.494,0.875,0.5,24,33,14,0
1,21300633,1610612753,28,25,38,23,0,0,0,0,114,0.48100000000000004,0.794,0.529,24,51,15,0
3,21300656,1610612753,21,23,25,23,0,0,0,0,92,0.46799999999999997,0.895,0.2,15,32,16,0
2,21300669,1610612753,22,21,17,27,0,0,0,0,87,0.41600000000000004,0.6,0.4,19,40,15,0
2,21300676,1610612753,20,20,25,18,0,0,0,0,83,0.33299999999999996,0.8079999999999999,0.316,17,39,6,0
1,21300689,1610612753,35,32,21,25,0,0,0,0,113,0.518,0.8,0.43799999999999994,27,44,15,0
1,21300709,1610612753,19,26,19,25,0,0,0,0,89,0.413,0.818,0.35700000000000004,18,39,14,0
1,21300710,1610612753,22,28,13,16,0,0,0,0,79,0.39799999999999996,0.6,0.43799999999999994,21,38,13,0
4,21300733,1610612753,26,31,31,24,0,0,0,0,112,0.494,0.9,0.33299999999999996,29,44,11,0
2,21300740,1610612753,23,28,29,23,0,0,0,0,103,0.475,0.846,0.41700000000000004,25,36,9,0
6,21300761,1610612753,28,15,21,29,0,0,0,0,93,0.41,0.769,0.41700000000000004,13,48,13,0
2,21300778,1610612753,17,17,27,20,0,0,0,0,81,0.41,0.9,0.308,18,42,13,0
6,21300797,1610612753,22,25,32,21,0,0,0,0,100,0.5,0.563,0.44,26,37,14,0
2,21300802,1610612753,11,25,32,25,0,0,0,0,93,0.39299999999999996,0.708,0.273,21,45,6,0
2,21300816,1610612753,31,22,26,27,7,16,0,0,129,0.495,0.846,0.563,29,49,11,0
4,21300836,1610612753,14,27,24,25,0,0,0,0,90,0.414,0.765,0.35700000000000004,20,32,9,0
3,21300848,1610612753,31,22,27,26,0,0,0,0,106,0.5,0.857,0.32,24,45,17,0
1,21300853,1610612753,19,21,27,34,0,0,0,0,101,0.415,0.875,0.5,23,55,10,0
1,21300874,1610612753,30,23,20,25,0,0,0,0,98,0.434,0.759,0.222,18,39,12,0
4,21300886,1610612753,28,15,23,26,0,0,0,0,92,0.42200000000000004,0.778,0.077,17,47,13,0
2,21300905,1610612753,32,16,17,24,0,0,0,0,89,0.452,0.833,0.214,23,34,17,0
4,21300932,1610612753,27,34,22,29,0,0,0,0,112,0.479,0.765,0.389,24,45,9,0
5,21300947,1610612753,24,27,20,27,0,0,0,0,98,0.47700000000000004,0.625,0.391,23,43,17,0
2,21300958,1610612753,27,23,24,38,0,0,0,0,112,0.484,1.0,0.375,23,38,8,0
2,21300972,1610612753,21,20,25,21,14,0,0,0,101,0.44299999999999995,0.8,0.28,26,46,14,0
5,21301007,1610612753,27,20,19,23,0,0,0,0,89,0.455,0.75,0.308,22,40,16,0
9,21301016,1610612753,25,27,24,17,0,0,0,0,93,0.4,0.767,0.462,18,43,19,0
6,21301037,1610612753,16,27,18,27,0,0,0,0,88,0.392,0.792,0.41200000000000003,20,45,13,0
7,21301046,1610612753,24,24,25,21,0,0,0,0,94,0.451,0.8240000000000001,0.316,26,46,18,0
2,21301058,1610612753,23,27,29,16,0,0,0,0,95,0.435,0.682,0.353,19,50,13,0
1,21301075,1610612753,16,25,33,23,13,0,0,0,110,0.44799999999999995,0.743,0.33299999999999996,17,57,17,0
4,21301096,1610612753,22,16,26,29,0,0,0,0,93,0.551,0.7140000000000001,0.368,24,33,18,0
3,21301116,1610612753,27,20,21,30,0,0,0,0,98,0.44299999999999995,0.85,0.39299999999999996,21,34,17,0
2,21301130,1610612753,19,17,24,20,0,0,0,0,80,0.35600000000000004,0.833,0.273,15,43,13,0
1,21301143,1610612753,25,21,26,28,0,0,0,0,100,0.544,0.556,0.529,29,40,22,0
2,21301163,1610612753,20,35,28,32,0,0,0,0,115,0.5579999999999999,0.6,0.45799999999999996,26,41,14,0
1,21301176,1610612753,29,22,19,16,0,0,0,0,86,0.41600000000000004,0.75,0.21100000000000002,21,42,16,0
3,21301199,1610612753,28,21,21,18,0,0,0,0,88,0.473,0.7140000000000001,0.4,22,31,19,0
5,21301208,1610612753,21,23,26,25,0,0,0,0,95,0.5,0.8420000000000001,0.467,26,32,16,0
2,21301227,1610612753,20,20,22,24,0,0,0,0,86,0.405,0.708,0.33299999999999996,14,40,10,0
1,21300001,1610612754,23,17,29,28,0,0,0,0,97,0.479,0.688,0.41200000000000003,17,44,20,1
8,21300011,1610612754,14,22,23,36,0,0,0,0,95,0.429,0.833,0.435,19,37,16,1
1,21300033,1610612754,21,22,19,27,0,0,0,0,89,0.41600000000000004,0.75,0.35700000000000004,24,51,20,1
3,21300053,1610612754,29,9,36,25,0,0,0,0,99,0.521,0.609,0.429,26,45,18,1
2,21300061,1610612754,25,12,26,34,0,0,0,0,97,0.419,0.857,0.389,21,52,14,1
2,21300074,1610612754,22,22,28,19,0,0,0,0,91,0.462,0.813,0.28600000000000003,20,38,15,1
3,21300087,1610612754,23,21,28,24,0,0,0,0,96,0.46299999999999997,0.75,0.5,24,42,13,1
2,21300099,1610612754,23,23,26,23,0,0,0,0,95,0.48700000000000004,0.833,0.316,25,45,13,1
1,21300125,1610612754,31,21,23,29,0,0,0,0,104,0.506,0.905,0.313,14,44,13,1
5,21300140,1610612754,20,15,24,35,0,0,0,0,94,0.4,0.7859999999999999,0.25,16,37,9,1
3,21300163,1610612754,14,23,21,31,14,0,0,0,103,0.379,0.778,0.3,16,49,14,1
4,21300179,1610612754,22,20,25,30,0,0,0,0,97,0.469,0.833,0.353,19,41,15,1
2,21300188,1610612754,25,31,21,29,0,0,0,0,106,0.461,0.816,0.278,20,50,19,1
2,21300203,1610612754,28,20,25,25,0,0,0,0,98,0.5,0.588,0.5329999999999999,19,45,20,1
1,21300215,1610612754,22,21,17,39,0,0,0,0,99,0.381,0.7809999999999999,0.4,20,57,15,1
9,21300236,1610612754,28,15,26,24,0,0,0,0,93,0.447,0.8,0.409,27,49,16,1
2,21300249,1610612754,29,24,31,21,0,0,0,0,105,0.43799999999999994,0.731,0.308,25,50,16,1
5,21300260,1610612754,23,23,26,30,0,0,0,0,102,0.44299999999999995,0.882,0.409,25,42,15,1
6,21300274,1610612754,17,30,21,27,0,0,0,0,95,0.47600000000000003,0.8,0.188,24,41,8,1
7,21300296,1610612754,20,32,35,24,0,0,0,0,111,0.535,0.929,0.474,22,41,14,1
4,21300302,1610612754,18,19,32,25,0,0,0,0,94,0.4,0.905,0.33299999999999996,13,29,13,1
2,21300311,1610612754,19,21,28,22,0,0,0,0,90,0.507,0.68,0.33299999999999996,22,43,21,1
1,21300329,1610612754,27,29,23,20,0,0,0,0,99,0.474,0.76,0.381,19,44,12,1
1,21300356,1610612754,28,21,24,23,0,0,0,0,96,0.43200000000000005,0.741,0.353,18,40,7,1
1,21300369,1610612754,26,26,24,18,0,0,0,0,94,0.43799999999999994,0.893,0.35700000000000004,13,36,14,1
6,21300388,1610612754,25,31,31,27,0,0,0,0,114,0.531,0.727,0.462,29,50,17,1
1,21300404,1610612754,20,32,28,26,0,0,0,0,106,0.494,0.682,0.474,28,53,13,1
4,21300410,1610612754,19,26,30,28,0,0,0,0,103,0.45799999999999996,0.9470000000000001,0.321,16,46,17,1
2,21300437,1610612754,29,29,28,19,0,0,0,0,105,0.535,0.84,0.42100000000000004,28,41,17,1
2,21300461,1610612754,23,18,24,26,0,0,0,0,91,0.442,0.818,0.2,22,41,11,1
2,21300469,1610612754,18,26,19,19,0,0,0,0,82,0.43200000000000005,0.65,0.35700000000000004,16,36,22,1
1,21300489,1610612754,15,29,30,25,0,0,0,0,99,0.47,0.737,0.318,20,45,15,1
2,21300499,1610612754,22,22,23,15,0,0,0,0,82,0.364,0.818,0.33299999999999996,17,42,13,1
3,21300510,1610612754,22,22,27,15,0,0,0,0,86,0.42700000000000005,0.8079999999999999,0.091,17,53,15,1
3,21300522,1610612754,12,20,34,21,0,0,0,0,87,0.402,0.889,0.33299999999999996,19,46,16,1
1,21300531,1610612754,18,27,20,28,0,0,0,0,93,0.446,0.591,0.462,25,61,15,1
2,21300563,1610612754,25,34,27,30,0,0,0,0,116,0.5489999999999999,0.8,0.375,24,46,13,1
2,21300578,1610612754,30,33,24,30,0,0,0,0,117,0.5,0.9129999999999999,0.435,26,43,5,1
1,21300594,1610612754,28,29,21,28,0,0,0,0,106,0.45799999999999996,0.955,0.474,17,48,12,1
10,21300615,1610612754,35,18,24,25,0,0,0,0,102,0.451,0.8,0.42100000000000004,19,52,14,1
10,21300629,1610612754,29,20,30,21,0,0,0,0,100,0.507,0.679,0.33299999999999996,14,39,20,1
12,21300644,1610612754,26,24,29,24,13,0,0,0,116,0.43200000000000005,0.7879999999999999,0.33299999999999996,25,49,12,1
6,21300651,1610612754,18,18,40,20,0,0,0,0,96,0.42,0.63,0.41700000000000004,20,51,16,1
7,21300674,1610612754,22,27,30,25,0,0,0,0,104,0.424,0.556,0.23800000000000002,23,63,4,1
1,21300686,1610612754,19,30,25,20,0,0,0,0,94,0.43700000000000006,0.708,0.067,15,47,15,1
1,21300697,1610612754,25,21,26,25,0,0,0,0,97,0.425,0.865,0.2,17,46,23,1
1,21300710,1610612754,29,30,16,23,0,0,0,0,98,0.42200000000000004,0.8240000000000001,0.32,21,52,9,1
1,21300721,1610612754,19,23,24,23,0,0,0,0,89,0.45899999999999996,0.8,0.278,20,40,19,1
1,21300739,1610612754,16,29,26,32,15,0,0,0,118,0.457,0.8290000000000001,0.385,22,46,12,1
6,21300761,1610612754,31,21,22,18,0,0,0,0,92,0.44299999999999995,0.579,0.45799999999999996,19,41,15,1
1,21300764,1610612754,31,30,24,34,0,0,0,0,119,0.575,0.885,0.25,21,56,14,1
1,21300777,1610612754,19,23,20,11,0,0,0,0,73,0.321,0.857,0.292,18,47,16,1
1,21300792,1610612754,35,22,30,21,0,0,0,0,108,0.494,0.8079999999999999,0.391,23,36,13,1
5,21300805,1610612754,18,21,33,19,0,0,0,0,91,0.402,0.75,0.273,17,49,21,1
5,21300829,1610612754,27,24,24,35,0,0,0,0,110,0.45,0.725,0.5,19,40,9,1
2,21300847,1610612754,30,27,34,27,0,0,0,0,118,0.465,0.76,0.313,25,62,17,1
1,21300863,1610612754,30,20,23,28,0,0,0,0,101,0.514,0.8640000000000001,0.4,22,47,19,1
4,21300877,1610612754,28,27,21,26,0,0,0,0,102,0.506,0.826,0.385,19,38,9,1
3,21300885,1610612754,21,24,30,19,0,0,0,0,94,0.415,0.75,0.33299999999999996,18,42,10,1
2,21300899,1610612754,21,21,28,26,0,0,0,0,96,0.419,0.955,0.188,16,43,8,1
1,21300904,1610612754,8,30,19,30,0,0,0,0,87,0.408,0.75,0.435,18,41,18,1
10,21300926,1610612754,16,27,16,27,0,0,0,0,86,0.45899999999999996,0.733,0.43799999999999994,22,35,17,1
8,21300941,1610612754,18,27,26,23,0,0,0,0,94,0.478,0.7929999999999999,0.43799999999999994,14,41,20,1
1,21300950,1610612754,24,25,20,25,0,0,0,0,94,0.5479999999999999,0.769,0.25,22,43,16,1
3,21300973,1610612754,27,25,26,23,0,0,0,0,101,0.5820000000000001,0.636,0.429,27,43,21,1
4,21300984,1610612754,20,21,32,27,12,0,0,0,112,0.39399999999999996,0.92,0.292,24,62,10,1
2,21300997,1610612754,21,37,17,24,0,0,0,0,99,0.38299999999999995,0.816,0.33299999999999996,13,52,15,1
6,21301013,1610612754,14,21,27,24,0,0,0,0,86,0.425,0.7040000000000001,0.217,12,40,13,1
1,21301022,1610612754,19,25,31,16,0,0,0,0,91,0.43,0.84,0.182,27,51,16,1
4,21301035,1610612754,17,13,19,22,0,0,0,0,71,0.365,0.7859999999999999,0.4,14,35,10,1
4,21301050,1610612754,19,15,22,21,0,0,0,0,77,0.37,0.905,0.4,11,42,15,1
7,21301067,1610612754,23,21,19,21,0,0,0,0,84,0.37,0.81,0.5,18,37,10,1
3,21301077,1610612754,21,16,19,22,0,0,0,0,78,0.354,0.8,0.154,13,48,17,1
2,21301094,1610612754,20,16,22,18,0,0,0,0,76,0.37200000000000005,0.625,0.364,21,41,15,1
2,21301102,1610612754,15,20,24,18,0,0,0,0,77,0.377,0.792,0.429,14,34,15,1
1,21301114,1610612754,28,22,23,28,0,0,0,0,101,0.494,0.75,0.278,24,47,10,1
3,21301131,1610612754,28,18,29,19,0,0,0,0,94,0.423,0.7859999999999999,0.545,19,39,10,1
4,21301152,1610612754,11,12,36,29,0,0,0,0,88,0.41,0.633,0.25,18,35,11,1
7,21301168,1610612754,25,28,19,32,0,0,0,0,104,0.48200000000000004,0.579,0.45799999999999996,26,41,11,1
5,21301180,1610612754,25,17,20,24,0,0,0,0,86,0.47700000000000004,0.8420000000000001,0.5710000000000001,20,31,16,1
1,21301200,1610612754,22,25,27,28,0,0,0,0,102,0.528,0.7390000000000001,0.45,23,46,21,1
2,21301227,1610612754,25,21,29,26,0,0,0,0,101,0.466,0.727,0.478,26,52,12,1
2,21300002,1610612741,15,18,25,37,0,0,0,0,95,0.42200000000000004,0.7829999999999999,0.26899999999999996,23,41,18,1
1,21300018,1610612741,26,17,28,11,0,0,0,0,82,0.408,0.895,0.188,20,48,18,1
2,21300034,1610612741,34,30,19,21,0,0,0,0,104,0.452,0.895,0.214,28,51,18,1
2,21300061,1610612741,19,24,19,18,0,0,0,0,80,0.35600000000000004,0.852,0.33299999999999996,15,40,17,1
7,21300079,1610612741,30,21,27,19,0,0,0,0,97,0.528,0.72,0.375,26,48,20,1
5,21300102,1610612741,20,25,19,32,0,0,0,0,96,0.41,0.9229999999999999,0.25,24,41,11,1
2,21300126,1610612741,27,18,29,22,0,0,0,0,96,0.45,0.895,0.43799999999999994,21,48,15,1
5,21300140,1610612741,31,29,24,26,0,0,0,0,110,0.506,0.792,0.579,25,42,13,1
2,21300151,1610612741,26,14,22,24,0,0,0,0,86,0.36,0.8390000000000001,0.5,17,54,16,1
2,21300175,1610612741,25,23,14,25,0,0,0,0,87,0.38799999999999996,0.5710000000000001,0.3,22,58,17,1
10,21300185,1610612741,32,27,12,24,0,0,0,0,95,0.386,0.897,0.35700000000000004,11,52,14,1
2,21300198,1610612741,24,28,21,9,0,0,0,0,82,0.395,0.609,0.33299999999999996,24,39,14,1
8,21300209,1610612741,18,14,24,22,5,0,0,0,83,0.392,0.7140000000000001,0.077,11,49,18,1
6,21300220,1610612741,25,26,25,23,0,0,0,0,99,0.532,0.75,0.353,24,40,16,1
2,21300242,1610612741,25,26,15,27,0,0,0,0,93,0.47600000000000003,0.6,0.4,31,36,9,1
2,21300257,1610612741,21,35,24,23,6,13,6,0,128,0.475,0.706,0.348,34,55,16,1
3,21300279,1610612741,29,29,27,22,0,0,0,0,107,0.5,0.7190000000000001,0.526,24,49,15,1
3,21300292,1610612741,24,23,9,19,0,0,0,0,75,0.33299999999999996,0.8,0.16699999999999998,17,44,13,1
7,21300316,1610612741,14,28,15,17,0,0,0,0,74,0.373,0.643,0.2,21,42,18,1
7,21300324,1610612741,17,15,22,24,0,0,0,0,78,0.33299999999999996,0.828,0.28600000000000003,12,48,22,1
9,21300337,1610612741,26,21,15,29,0,0,0,0,91,0.42,0.8420000000000001,0.292,26,44,15,1
5,21300346,1610612741,21,20,25,11,0,0,0,0,77,0.36,0.75,0.33299999999999996,19,41,15,1
7,21300362,1610612741,14,21,24,23,0,0,0,0,82,0.34600000000000003,0.8079999999999999,0.278,19,45,5,1
11,21300379,1610612741,16,30,20,28,0,0,0,0,94,0.48100000000000004,0.565,0.41700000000000004,26,33,17,1
1,21300381,1610612741,24,28,20,23,0,0,0,0,95,0.377,0.7440000000000001,0.276,20,40,16,1
6,21300397,1610612741,33,27,21,19,0,0,0,0,100,0.536,0.667,0.667,27,49,21,1
1,21300418,1610612741,21,20,36,18,0,0,0,0,95,0.486,0.9,0.294,20,45,15,1
6,21300441,1610612741,19,15,22,27,0,0,0,0,83,0.43200000000000005,0.8420000000000001,0.17600000000000002,22,34,15,1
2,21300454,1610612741,17,29,25,24,0,0,0,0,95,0.431,0.7859999999999999,0.4,16,37,20,1
6,21300463,1610612741,16,26,20,17,0,0,0,0,79,0.366,0.81,0.222,17,45,15,1
3,21300475,1610612741,24,24,22,24,0,0,0,0,94,0.41700000000000004,0.7859999999999999,0.133,26,41,13,1
4,21300492,1610612741,26,24,17,24,0,0,0,0,91,0.40700000000000003,0.792,0.353,19,52,13,1
6,21300513,1610612741,27,22,21,22,0,0,0,0,92,0.439,0.609,0.429,26,50,14,1
8,21300538,1610612741,20,27,22,12,0,0,0,0,81,0.387,0.6920000000000001,0.375,18,44,11,1
5,21300547,1610612741,24,28,18,33,0,0,0,0,103,0.469,0.8079999999999999,0.429,26,46,10,1
4,21300558,1610612741,19,24,25,20,0,0,0,0,88,0.43,0.579,0.429,25,42,17,1
1,21300566,1610612741,26,20,27,28,10,8,9,0,128,0.425,0.87,0.364,31,59,17,1
5,21300585,1610612741,27,23,24,19,0,0,0,0,93,0.461,0.875,0.375,24,34,15,1
4,21300596,1610612741,24,27,27,25,0,0,0,0,103,0.488,0.85,0.3,27,52,16,1
8,21300613,1610612741,31,18,20,24,9,0,0,0,102,0.382,0.708,0.33299999999999996,26,55,15,1
2,21300622,1610612741,23,20,28,27,0,0,0,0,98,0.529,0.778,0.47600000000000003,24,43,10,1
9,21300641,1610612741,26,29,25,15,0,0,0,0,95,0.43,0.818,0.316,27,46,8,1
1,21300646,1610612741,22,17,18,32,0,0,0,0,89,0.40299999999999997,0.727,0.478,24,41,13,1
3,21300664,1610612741,20,26,19,21,0,0,0,0,86,0.376,0.875,0.33299999999999996,20,42,13,1
8,21300683,1610612741,21,19,28,28,0,0,0,0,96,0.446,0.7829999999999999,0.33299999999999996,21,39,7,1
7,21300703,1610612741,21,18,18,22,0,0,0,0,79,0.386,0.667,0.188,20,42,17,1
11,21300720,1610612741,12,21,24,13,0,0,0,0,70,0.282,0.647,0.2,17,30,14,1
3,21300723,1610612741,21,23,25,32,0,0,0,0,101,0.449,0.8059999999999999,0.33299999999999996,13,44,18,1
2,21300738,1610612741,29,17,22,19,0,0,0,0,87,0.41600000000000004,0.95,0.28600000000000003,20,45,15,1
2,21300757,1610612741,34,18,25,15,0,0,0,0,92,0.425,1.0,0.318,21,43,14,1
3,21300772,1610612741,33,25,22,20,0,0,0,0,100,0.506,0.462,0.4,30,57,14,1
1,21300790,1610612741,29,20,20,23,0,0,0,0,92,0.5,0.857,0.28600000000000003,26,45,15,1
3,21300803,1610612741,31,17,22,24,0,0,0,0,94,0.5,0.75,0.583,25,38,16,1
6,21300820,1610612741,32,37,25,23,0,0,0,0,117,0.5,0.852,0.588,28,50,12,1
2,21300834,1610612741,24,16,12,27,0,0,0,0,79,0.358,0.882,0.28600000000000003,18,51,12,1
4,21300849,1610612741,20,34,26,27,0,0,0,0,107,0.42,0.862,0.33299999999999996,24,48,12,1
3,21300855,1610612741,21,35,24,23,0,0,0,0,103,0.446,0.8,0.35700000000000004,24,56,16,1
4,21300870,1610612741,20,31,22,27,0,0,0,0,100,0.507,0.679,0.474,19,46,20,1
1,21300883,1610612741,37,22,21,29,0,0,0,0,109,0.46399999999999997,0.6970000000000001,0.364,30,45,3,1
2,21300891,1610612741,18,24,17,21,0,0,0,0,80,0.462,0.696,0.308,12,43,25,1
6,21300909,1610612741,19,33,19,34,0,0,0,0,105,0.5379999999999999,0.8240000000000001,0.263,26,43,13,1
1,21300917,1610612741,12,27,24,14,0,0,0,0,77,0.413,0.929,0.154,16,38,13,1
1,21300934,1610612741,21,16,22,27,9,0,0,0,95,0.42200000000000004,0.706,0.368,25,47,12,1
3,21300952,1610612741,14,19,33,30,0,0,0,0,96,0.42700000000000005,0.857,0.444,22,39,14,1
1,21300968,1610612741,25,25,35,26,0,0,0,0,111,0.5,0.846,0.583,35,39,7,1
6,21300986,1610612741,23,25,16,30,0,0,0,0,94,0.397,0.7879999999999999,0.3,21,40,11,1
4,21300999,1610612741,21,24,22,18,0,0,0,0,85,0.345,0.71,0.22699999999999998,21,46,5,1
1,21301008,1610612741,28,24,23,27,0,0,0,0,102,0.434,0.815,0.5329999999999999,22,52,15,1
1,21301022,1610612741,23,20,19,17,0,0,0,0,79,0.364,0.75,0.455,17,36,13,1
3,21301034,1610612741,20,21,24,26,0,0,0,0,91,0.44299999999999995,0.774,0.35700000000000004,23,44,15,1
4,21301050,1610612741,15,18,31,25,0,0,0,0,89,0.41700000000000004,0.938,0.267,22,46,10,1
6,21301080,1610612741,16,20,22,16,0,0,0,0,74,0.39299999999999996,0.7140000000000001,0.17600000000000002,23,46,12,1
5,21301097,1610612741,25,26,27,29,0,0,0,0,107,0.529,0.8059999999999999,0.5,24,31,15,1
6,21301106,1610612741,25,23,23,23,0,0,0,0,94,0.475,0.938,0.188,28,40,13,1
7,21301120,1610612741,31,26,21,27,0,0,0,0,105,0.513,0.867,0.48,27,36,13,1
9,21301137,1610612741,27,24,31,20,0,0,0,0,102,0.369,0.7859999999999999,0.318,24,44,11,1
2,21301144,1610612741,28,24,24,20,0,0,0,0,96,0.44299999999999995,0.81,0.391,24,45,10,1
8,21301169,1610612741,26,22,27,27,0,0,0,0,102,0.5,0.75,0.524,29,37,13,1
6,21301181,1610612741,17,21,32,36,0,0,0,0,106,0.494,0.9129999999999999,0.263,27,39,11,1
4,21301197,1610612741,22,17,25,25,0,0,0,0,89,0.392,0.7809999999999999,0.273,23,45,16,1
5,21301208,1610612741,26,31,24,27,0,0,0,0,108,0.506,0.7809999999999999,0.385,27,36,8,1
1,21301223,1610612741,21,18,21,20,6,0,0,0,86,0.395,0.667,0.364,21,44,11,1
2,21300002,1610612748,17,37,24,29,0,0,0,0,107,0.514,0.759,0.55,26,40,18,1
2,21300005,1610612748,14,35,45,16,0,0,0,0,110,0.494,0.769,0.4,30,31,19,1
9,21300028,1610612748,18,29,20,33,0,0,0,0,100,0.478,0.8059999999999999,0.5,24,30,15,1
2,21300042,1610612748,33,28,26,16,0,0,0,0,103,0.529,0.667,0.40700000000000003,32,32,16,1
1,21300051,1610612748,23,29,26,26,0,0,0,0,104,0.494,0.857,0.435,31,38,11,1
1,21300070,1610612748,28,24,24,26,0,0,0,0,102,0.535,0.636,0.313,27,30,16,1
5,21300089,1610612748,31,28,23,28,0,0,0,0,110,0.5770000000000001,0.6759999999999999,0.5,26,31,10,1
1,21300107,1610612748,32,24,28,34,0,0,0,0,118,0.5820000000000001,0.583,0.522,29,40,13,1
6,21300130,1610612748,31,29,26,24,0,0,0,0,110,0.541,0.833,0.385,17,34,16,1
1,21300136,1610612748,26,19,23,29,0,0,0,0,97,0.507,0.9129999999999999,0.4,18,43,15,1
3,21300158,1610612748,24,24,30,26,0,0,0,0,104,0.506,0.632,0.47600000000000003,26,37,15,1
4,21300164,1610612748,25,29,36,30,0,0,0,0,120,0.514,0.9059999999999999,0.625,27,40,21,1
