Unnamed: 0,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,TeamId,Playoffs
2014-01-24,9,21300641,1610612746,LAC,Los Angeles,30-15,41,27,24,20,0,0,0,0,0,0,0,0,0,0,112,0.539,0.654,0.619,26,40,7,1610612746.0,1
2014-01-25,2,21300647,1610612746,LAC,Los Angeles,31-15,36,35,22,33,0,0,0,0,0,0,0,0,0,0,126,0.5479999999999999,0.88,0.545,20,32,6,1610612746.0,1
2014-01-27,4,21300665,1610612746,LAC,Los Angeles,32-15,32,32,20,30,0,0,0,0,0,0,0,0,0,0,114,0.544,0.737,0.5,29,47,17,1610612746.0,1
2014-01-29,10,21300685,1610612746,LAC,Los Angeles,33-15,30,32,19,29,0,0,0,0,0,0,0,0,0,0,110,0.493,0.762,0.4,21,43,19,1610612746.0,1
2014-01-30,3,21300688,1610612746,LAC,Los Angeles,33-16,21,35,11,25,0,0,0,0,0,0,0,0,0,0,92,0.408,0.647,0.33299999999999996,17,34,13,1610612746.0,1
2014-02-01,12,21300708,1610612746,LAC,Los Angeles,34-16,19,23,34,26,0,0,0,0,0,0,0,0,0,0,102,0.514,0.649,0.16699999999999998,25,45,11,1610612746.0,1
2014-02-03,9,21300718,1610612746,LAC,Los Angeles,34-17,29,31,21,34,0,0,0,0,0,0,0,0,0,0,115,0.5,0.735,0.28600000000000003,31,37,11,1610612746.0,1
2014-02-05,12,21300736,1610612746,LAC,Los Angeles,34-18,24,31,20,37,0,0,0,0,0,0,0,0,0,0,112,0.43,0.738,0.28,26,52,20,1610612746.0,1
2014-02-07,10,21300748,1610612746,LAC,Los Angeles,35-18,29,38,25,26,0,0,0,0,0,0,0,0,0,0,118,0.507,0.685,0.375,25,45,12,1610612746.0,1
2014-02-09,8,21300763,1610612746,LAC,Los Angeles,36-18,46,23,31,23,0,0,0,0,0,0,0,0,0,0,123,0.562,0.8240000000000001,0.321,33,59,22,1610612746.0,1
2014-02-12,13,21300789,1610612746,LAC,Los Angeles,37-18,31,30,31,30,0,0,0,0,0,0,0,0,0,0,122,0.5820000000000001,0.8390000000000001,0.4,24,33,8,1610612746.0,1
2014-02-18,9,21300800,1610612746,LAC,Los Angeles,37-19,26,25,25,27,0,0,0,0,0,0,0,0,0,0,103,0.43200000000000005,0.711,0.28600000000000003,19,38,12,1610612746.0,1
2014-02-21,7,21300821,1610612746,LAC,Los Angeles,37-20,27,23,18,28,0,0,0,0,0,0,0,0,0,0,96,0.38799999999999996,0.628,0.292,23,47,12,1610612746.0,1
2014-02-23,1,21300833,1610612746,LAC,Los Angeles,38-20,28,44,27,26,0,0,0,0,0,0,0,0,0,0,125,0.519,0.718,0.433,26,44,17,1610612746.0,1
2014-02-24,4,21300844,1610612746,LAC,Los Angeles,39-20,32,29,32,30,0,0,0,0,0,0,0,0,0,0,123,0.518,0.8079999999999999,0.5710000000000001,34,40,9,1610612746.0,1
2014-02-26,10,21300862,1610612746,LAC,Los Angeles,40-20,26,20,28,27,0,0,0,0,0,0,0,0,0,0,101,0.441,0.846,0.33299999999999996,25,42,11,1610612746.0,1
2014-03-01,9,21300882,1610612746,LAC,Los Angeles,41-20,30,21,28,29,0,0,0,0,0,0,0,0,0,0,108,0.469,0.7190000000000001,0.36,25,45,11,1610612746.0,1
2014-03-04,5,21300902,1610612746,LAC,Los Angeles,42-20,24,20,37,23,0,0,0,0,0,0,0,0,0,0,104,0.513,0.727,0.4,26,40,15,1610612746.0,1
2014-03-06,3,21300916,1610612746,LAC,Los Angeles,43-20,29,44,36,33,0,0,0,0,0,0,0,0,0,0,142,0.5529999999999999,0.727,0.462,34,64,17,1610612746.0,1
2014-03-08,6,21300933,1610612746,LAC,Los Angeles,44-20,25,32,31,21,0,0,0,0,0,0,0,0,0,0,109,0.532,0.75,0.318,26,35,18,1610612746.0,1
2014-03-10,7,21300949,1610612746,LAC,Los Angeles,45-20,34,28,28,22,0,0,0,0,0,0,0,0,0,0,112,0.551,0.71,0.28600000000000003,25,42,21,1610612746.0,1
2014-03-12,11,21300967,1610612746,LAC,Los Angeles,46-20,29,25,30,27,0,0,0,0,0,0,0,0,0,0,111,0.489,0.708,0.444,23,49,10,1610612746.0,1
2014-03-14,9,21300979,1610612746,LAC,Los Angeles,47-20,22,21,34,19,0,0,0,0,0,0,0,0,0,0,96,0.48700000000000004,0.65,0.391,20,32,11,1610612746.0,1
2014-03-16,9,21300995,1610612746,LAC,Los Angeles,48-20,27,25,24,26,0,0,0,0,0,0,0,0,0,0,102,0.447,0.667,0.28600000000000003,32,41,5,1610612746.0,1
2014-03-17,7,21301002,1610612746,LAC,Los Angeles,48-21,25,28,30,17,0,0,0,0,0,0,0,0,0,0,100,0.391,0.92,0.23800000000000002,22,43,15,1610612746.0,1
2014-03-22,8,21301039,1610612746,LAC,Los Angeles,49-21,36,20,24,32,0,0,0,0,0,0,0,0,0,0,112,0.542,0.647,0.379,31,40,13,1610612746.0,1
2014-03-24,10,21301056,1610612746,LAC,Los Angeles,50-21,35,22,22,27,0,0,0,0,0,0,0,0,0,0,106,0.48700000000000004,0.815,0.444,29,40,13,1610612746.0,1
2014-03-26,6,21301066,1610612746,LAC,Los Angeles,50-22,27,25,23,21,0,0,0,0,0,0,0,0,0,0,96,0.413,0.607,0.433,25,40,12,1610612746.0,1
2014-03-27,4,21301074,1610612746,LAC,Los Angeles,51-22,29,29,23,28,0,0,0,0,0,0,0,0,0,0,109,0.46299999999999997,0.88,0.423,22,41,19,1610612746.0,1
2014-03-29,2,21301088,1610612746,LAC,Los Angeles,52-22,23,38,27,30,0,0,0,0,0,0,0,0,0,0,118,0.47200000000000003,0.611,0.293,26,43,9,1610612746.0,1
2014-03-31,7,21301107,1610612746,LAC,Los Angeles,53-22,26,28,34,26,0,0,0,0,0,0,0,0,0,0,114,0.46299999999999997,0.813,0.4,23,49,18,1610612746.0,1
2014-04-02,12,21301125,1610612746,LAC,Los Angeles,54-22,30,30,18,34,0,0,0,0,0,0,0,0,0,0,112,0.46799999999999997,0.9,0.423,18,36,13,1610612746.0,1
2014-04-03,2,21301128,1610612746,LAC,Los Angeles,54-23,26,30,25,26,0,0,0,0,0,0,0,0,0,0,107,0.429,0.7929999999999999,0.222,26,41,6,1610612746.0,1
2014-04-06,2,21301150,1610612746,LAC,Los Angeles,55-23,25,32,37,26,0,0,0,0,0,0,0,0,0,0,120,0.5660000000000001,0.615,0.526,28,52,16,1610612746.0,1
2014-04-09,12,21301173,1610612746,LAC,Los Angeles,55-24,22,32,19,28,0,0,0,0,0,0,0,0,0,0,101,0.419,0.618,0.29600000000000004,23,52,16,1610612746.0,1
2014-04-12,1,21301189,1610612746,LAC,Los Angeles,56-24,27,29,29,32,0,0,0,0,0,0,0,0,0,0,117,0.506,0.722,0.474,31,43,11,1610612746.0,1
2014-04-15,2,21301215,1610612746,LAC,Los Angeles,57-24,38,25,25,29,0,0,0,0,0,0,0,0,0,0,117,0.53,0.667,0.375,29,41,15,1610612746.0,1
2014-04-16,13,21301228,1610612746,LAC,Los Angeles,57-25,29,23,33,19,0,0,0,0,0,0,0,0,0,0,104,0.405,0.848,0.235,20,42,8,1610612746.0,1
2013-10-29,3,21300003,1610612747,LAL,Los Angeles,1-0,28,27,20,41,0,0,0,0,0,0,0,0,0,0,116,0.452,0.643,0.483,23,52,19,,0
2013-10-30,14,21300017,1610612747,LAL,Los Angeles,1-1,16,24,23,31,0,0,0,0,0,0,0,0,0,0,94,0.39299999999999996,0.762,0.444,19,39,16,,0
2013-11-01,13,21300032,1610612747,LAL,Los Angeles,1-2,23,19,19,24,0,0,0,0,0,0,0,0,0,0,85,0.366,0.708,0.29600000000000004,22,46,12,,0
2013-11-03,6,21300046,1610612747,LAL,Los Angeles,2-2,33,29,26,17,0,0,0,0,0,0,0,0,0,0,105,0.42700000000000005,0.833,0.36,27,53,13,,0
2013-11-05,6,21300056,1610612747,LAL,Los Angeles,2-3,22,26,29,27,0,0,0,0,0,0,0,0,0,0,104,0.44299999999999995,0.7,0.387,21,35,14,,0
2013-11-07,3,21300072,1610612747,LAL,Los Angeles,3-3,36,28,17,18,0,0,0,0,0,0,0,0,0,0,99,0.391,0.733,0.457,26,47,24,,0
2013-11-08,9,21300081,1610612747,LAL,Los Angeles,3-4,27,21,18,19,0,0,0,0,0,0,0,0,0,0,85,0.38799999999999996,0.654,0.316,19,48,14,,0
2013-11-10,4,21300097,1610612747,LAL,Los Angeles,3-5,23,25,28,14,0,0,0,0,0,0,0,0,0,0,90,0.38,0.556,0.385,24,46,18,,0
2013-11-12,4,21300110,1610612747,LAL,Los Angeles,4-5,22,33,31,30,0,0,0,0,0,0,0,0,0,0,116,0.557,0.81,0.55,33,53,19,,0
2013-11-13,8,21300118,1610612747,LAL,Los Angeles,4-6,28,26,25,20,0,0,0,0,0,0,0,0,0,0,99,0.39399999999999996,0.654,0.381,20,51,14,,0
2013-11-15,10,21300134,1610612747,LAL,Los Angeles,4-7,17,23,26,20,0,0,0,0,0,0,0,0,0,0,86,0.43799999999999994,0.545,0.41700000000000004,25,40,11,,0
2013-11-17,3,21300149,1610612747,LAL,Los Angeles,5-7,27,23,29,35,0,0,0,0,0,0,0,0,0,0,114,0.522,1.0,0.4,33,38,13,,0
2013-11-22,11,21300186,1610612747,LAL,Los Angeles,6-7,22,33,20,27,0,0,0,0,0,0,0,0,0,0,102,0.47600000000000003,0.765,0.45799999999999996,21,36,14,,0
2013-11-24,5,21300201,1610612747,LAL,Los Angeles,7-7,29,26,18,27,0,0,0,0,0,0,0,0,0,0,100,0.46,0.8,0.308,20,44,10,,0
2013-11-26,2,21300212,1610612747,LAL,Los Angeles,7-8,29,26,22,34,0,0,0,0,0,0,0,0,0,0,111,0.53,0.769,0.46399999999999997,30,34,16,,0
2013-11-27,4,21300218,1610612747,LAL,Los Angeles,8-8,34,20,23,22,0,0,0,0,0,0,0,0,0,0,99,0.4,0.818,0.433,21,48,10,,0
2013-11-29,6,21300233,1610612747,LAL,Los Angeles,9-8,31,25,21,29,0,0,0,0,0,0,0,0,0,0,106,0.45,0.667,0.452,24,44,17,,0
2013-12-01,8,21300255,1610612747,LAL,Los Angeles,9-9,24,26,24,34,0,0,0,0,0,0,0,0,0,0,108,0.46,0.7829999999999999,0.35700000000000004,25,41,9,,0
2013-12-06,10,21300289,1610612747,LAL,Los Angeles,10-9,28,24,29,25,0,0,0,0,0,0,0,0,0,0,106,0.47700000000000004,0.667,0.375,24,36,12,,0
2013-12-08,5,21300303,1610612747,LAL,Los Angeles,10-10,20,27,21,26,0,0,0,0,0,0,0,0,0,0,94,0.43,0.85,0.321,22,40,19,,0
2013-12-10,8,21300317,1610612747,LAL,Los Angeles,10-11,21,30,23,34,0,0,0,0,0,0,0,0,0,0,108,0.488,0.7809999999999999,0.263,22,33,11,,0
2013-12-13,8,21300336,1610612747,LAL,Los Angeles,10-12,28,23,23,23,0,0,0,0,0,0,0,0,0,0,97,0.414,0.581,0.28,26,41,19,,0
2013-12-14,1,21300342,1610612747,LAL,Los Angeles,11-12,22,22,20,24,0,0,0,0,0,0,0,0,0,0,88,0.39,0.9129999999999999,0.35,19,40,15,,0
2013-12-16,2,21300357,1610612747,LAL,Los Angeles,11-13,28,26,19,27,0,0,0,0,0,0,0,0,0,0,100,0.47600000000000003,0.81,0.23800000000000002,18,43,14,,0
2013-12-17,3,21300366,1610612747,LAL,Los Angeles,12-13,34,18,15,29,0,0,0,0,0,0,0,0,0,0,96,0.493,0.789,0.318,16,37,14,,0
2013-12-20,9,21300391,1610612747,LAL,Los Angeles,13-13,35,16,30,23,0,0,0,0,0,0,0,0,0,0,104,0.5379999999999999,0.867,0.368,27,43,19,,0
2013-12-21,11,21300402,1610612747,LAL,Los Angeles,13-14,26,16,15,26,0,0,0,0,0,0,0,0,0,0,83,0.325,0.818,0.2,11,50,24,,0
2013-12-23,10,21300416,1610612747,LAL,Los Angeles,13-15,24,27,17,22,0,0,0,0,0,0,0,0,0,0,90,0.37,0.649,0.3,12,39,11,,0
2013-12-25,3,21300420,1610612747,LAL,Los Angeles,13-16,27,19,28,21,0,0,0,0,0,0,0,0,0,0,95,0.418,0.5770000000000001,0.389,15,47,17,,0
2013-12-27,7,21300433,1610612747,LAL,Los Angeles,13-17,23,29,29,22,0,0,0,0,0,0,0,0,0,0,103,0.5,0.696,0.304,16,37,14,,0
2013-12-29,5,21300452,1610612747,LAL,Los Angeles,13-18,22,30,25,27,0,0,0,0,0,0,0,0,0,0,104,0.369,0.882,0.324,20,55,20,,0
2013-12-31,8,21300467,1610612747,LAL,Los Angeles,13-19,12,21,27,19,0,0,0,0,0,0,0,0,0,0,79,0.358,0.778,0.292,18,39,13,,0
2014-01-03,7,21300488,1610612747,LAL,Los Angeles,14-19,30,22,31,27,0,0,0,0,0,0,0,0,0,0,110,0.519,0.762,0.41700000000000004,33,46,10,,0
2014-01-05,7,21300504,1610612747,LAL,Los Angeles,14-20,29,32,22,32,0,0,0,0,0,0,0,0,0,0,115,0.47200000000000003,0.778,0.14300000000000002,26,38,15,,0
2014-01-07,9,21300516,1610612747,LAL,Los Angeles,14-21,31,22,24,20,0,0,0,0,0,0,0,0,0,0,97,0.42,0.6920000000000001,0.355,21,46,19,,0
2014-01-08,6,21300526,1610612747,LAL,Los Angeles,14-22,28,29,15,27,0,0,0,0,0,0,0,0,0,0,99,0.409,0.8,0.292,20,47,18,,0
2014-01-10,12,21300542,1610612747,LAL,Los Angeles,14-23,25,27,8,27,0,0,0,0,0,0,0,0,0,0,87,0.345,0.893,0.25,18,47,21,,0
2014-01-14,4,21300565,1610612747,LAL,Los Angeles,14-24,23,40,22,33,0,0,0,0,0,0,0,0,0,0,118,0.524,0.7390000000000001,0.382,35,35,12,,0
2014-01-15,9,21300574,1610612747,LAL,Los Angeles,14-25,27,31,24,32,0,0,0,0,0,0,0,0,0,0,114,0.473,0.917,0.3,26,43,17,,0
2014-01-17,6,21300586,1610612747,LAL,Los Angeles,15-25,25,27,24,31,0,0,0,0,0,0,0,0,0,0,107,0.5,0.75,0.6,27,46,19,,0
2014-01-19,1,21300601,1610612747,LAL,Los Angeles,16-25,29,25,28,30,0,0,0,0,0,0,0,0,0,0,112,0.46299999999999997,0.929,0.545,20,31,9,,0
2014-01-20,8,21300613,1610612747,LAL,Los Angeles,16-26,26,26,20,21,7,0,0,0,0,0,0,0,0,0,100,0.42200000000000004,0.846,0.32,22,47,21,,0
2014-01-23,1,21300631,1610612747,LAL,Los Angeles,16-27,27,19,29,27,0,0,0,0,0,0,0,0,0,0,102,0.455,0.619,0.36,21,35,11,,0
2014-01-24,1,21300633,1610612747,LAL,Los Angeles,16-28,32,23,25,25,0,0,0,0,0,0,0,0,0,0,105,0.456,0.647,0.545,28,40,11,,0
2014-01-26,2,21300655,1610612747,LAL,Los Angeles,16-29,25,22,34,22,0,0,0,0,0,0,0,0,0,0,103,0.52,0.778,0.478,16,35,11,,0
2014-01-28,7,21300674,1610612747,LAL,Los Angeles,16-30,19,30,20,23,0,0,0,0,0,0,0,0,0,0,92,0.39399999999999996,0.813,0.20800000000000002,24,50,9,,0
2014-01-31,7,21300695,1610612747,LAL,Los Angeles,16-31,27,22,25,26,0,0,0,0,0,0,0,0,0,0,100,0.387,0.815,0.231,23,41,8,,0
2014-02-04,2,21300722,1610612747,LAL,Los Angeles,16-32,26,26,26,21,0,0,0,0,0,0,0,0,0,0,99,0.418,0.885,0.47600000000000003,25,38,16,,0
2014-02-05,1,21300725,1610612747,LAL,Los Angeles,17-32,36,34,28,21,0,0,0,0,0,0,0,0,0,0,119,0.532,0.773,0.486,35,40,13,,0
2014-02-07,3,21300741,1610612747,LAL,Los Angeles,18-32,26,35,26,25,0,0,0,0,0,0,0,0,0,0,112,0.506,0.7,0.444,34,40,14,,0
2014-02-09,2,21300757,1610612747,LAL,Los Angeles,18-33,23,23,16,24,0,0,0,0,0,0,0,0,0,0,86,0.439,0.727,0.316,26,43,18,,0
2014-02-11,7,21300776,1610612747,LAL,Los Angeles,18-34,27,10,23,19,0,0,0,0,0,0,0,0,0,0,79,0.38799999999999996,0.6920000000000001,0.25,21,40,11,,0
2014-02-13,2,21300791,1610612747,LAL,Los Angeles,18-35,24,30,28,21,0,0,0,0,0,0,0,0,0,0,103,0.48200000000000004,0.591,0.35700000000000004,29,42,22,,0
2014-02-19,11,21300811,1610612747,LAL,Los Angeles,18-36,22,21,32,33,0,0,0,0,0,0,0,0,0,0,108,0.488,0.8,0.519,29,32,19,,0
2014-02-21,10,21300824,1610612747,LAL,Los Angeles,19-36,19,25,19,38,0,0,0,0,0,0,0,0,0,0,101,0.48200000000000004,0.737,0.318,23,46,18,,0
2014-02-23,7,21300839,1610612747,LAL,Los Angeles,19-37,21,26,27,28,0,0,0,0,0,0,0,0,0,0,102,0.513,0.654,0.41200000000000003,17,37,17,,0
2014-02-25,2,21300847,1610612747,LAL,Los Angeles,19-38,23,31,16,28,0,0,0,0,0,0,0,0,0,0,98,0.433,0.6,0.348,22,42,16,,0
2014-02-26,5,21300857,1610612747,LAL,Los Angeles,19-39,23,23,27,30,0,0,0,0,0,0,0,0,0,0,103,0.494,0.667,0.536,24,34,15,,0
2014-02-28,6,21300872,1610612747,LAL,Los Angeles,20-39,27,27,41,31,0,0,0,0,0,0,0,0,0,0,126,0.6,0.688,0.7040000000000001,35,31,17,,0
2014-03-03,7,21300896,1610612747,LAL,Los Angeles,21-39,33,30,24,20,0,0,0,0,0,0,0,0,0,0,107,0.457,0.867,0.444,29,44,16,,0
2014-03-04,6,21300903,1610612747,LAL,Los Angeles,21-40,23,28,34,40,0,0,0,0,0,0,0,0,0,0,125,0.541,0.742,0.455,29,30,14,,0
2014-03-06,3,21300916,1610612747,LAL,Los Angeles,21-41,27,13,20,34,0,0,0,0,0,0,0,0,0,0,94,0.395,0.6920000000000001,0.267,26,33,22,,0
2014-03-07,9,21300925,1610612747,LAL,Los Angeles,21-42,35,31,25,35,0,0,0,0,0,0,0,0,0,0,126,0.46399999999999997,0.8,0.444,30,47,14,,0
2014-03-09,2,21300935,1610612747,LAL,Los Angeles,22-42,26,25,36,27,0,0,0,0,0,0,0,0,0,0,114,0.469,0.833,0.419,31,36,15,,0
2014-03-13,3,21300970,1610612747,LAL,Los Angeles,22-43,19,27,31,25,0,0,0,0,0,0,0,0,0,0,102,0.39399999999999996,0.6,0.48100000000000004,23,37,14,,0
2014-03-14,8,21300978,1610612747,LAL,Los Angeles,22-44,14,20,26,25,0,0,0,0,0,0,0,0,0,0,85,0.341,0.76,0.19,23,37,9,,0
2014-03-19,10,21301017,1610612747,LAL,Los Angeles,22-45,29,28,30,22,0,0,0,0,0,0,0,0,0,0,109,0.429,0.759,0.34600000000000003,19,46,12,,0
2014-03-21,10,21301031,1610612747,LAL,Los Angeles,22-46,21,26,34,26,0,0,0,0,0,0,0,0,0,0,107,0.473,0.609,0.368,32,44,21,,0
2014-03-23,7,21301046,1610612747,LAL,Los Angeles,23-46,29,26,20,28,0,0,0,0,0,0,0,0,0,0,103,0.46299999999999997,0.7929999999999999,0.375,20,34,14,,0
2014-03-25,4,21301060,1610612747,LAL,Los Angeles,24-46,14,36,51,26,0,0,0,0,0,0,0,0,0,0,127,0.578,0.867,0.643,32,38,16,,0
2014-03-27,3,21301073,1610612747,LAL,Los Angeles,24-47,30,23,27,25,0,0,0,0,0,0,0,0,0,0,105,0.494,0.778,0.33299999999999996,23,38,20,,0
2014-03-28,7,21301081,1610612747,LAL,Los Angeles,24-48,24,19,34,30,0,0,0,0,0,0,0,0,0,0,107,0.431,0.8,0.28,22,26,8,,0
2014-03-30,8,21301100,1610612747,LAL,Los Angeles,25-48,26,35,28,26,0,0,0,0,0,0,0,0,0,0,115,0.53,0.917,0.278,29,42,13,,0
2014-04-01,3,21301113,1610612747,LAL,Los Angeles,25-49,27,34,22,29,0,0,0,0,0,0,0,0,0,0,112,0.446,0.8640000000000001,0.44,31,45,11,,0
2014-04-02,13,21301126,1610612747,LAL,Los Angeles,25-50,23,29,24,26,0,0,0,0,0,0,0,0,0,0,102,0.385,0.8,0.429,26,52,10,,0
2014-04-04,14,21301142,1610612747,LAL,Los Angeles,25-51,23,31,24,17,0,0,0,0,0,0,0,0,0,0,95,0.42200000000000004,0.75,0.25,26,38,15,,0
2014-04-06,2,21301150,1610612747,LAL,Los Angeles,25-52,22,27,23,25,0,0,0,0,0,0,0,0,0,0,97,0.419,0.7829999999999999,0.226,26,38,14,,0
2014-04-08,6,21301161,1610612747,LAL,Los Angeles,25-53,26,35,29,40,0,0,0,0,0,0,0,0,0,0,130,0.46299999999999997,0.8,0.43799999999999994,38,33,11,,0
2014-04-11,13,21301188,1610612747,LAL,Los Angeles,25-54,26,17,26,26,0,0,0,0,0,0,0,0,0,0,95,0.39299999999999996,0.8,0.321,23,42,15,,0
2014-04-13,7,21301203,1610612747,LAL,Los Angeles,25-55,27,25,17,21,0,0,0,0,0,0,0,0,0,0,90,0.43799999999999994,0.818,0.40700000000000003,29,32,15,,0
2014-04-14,8,21301211,1610612747,LAL,Los Angeles,26-55,23,34,29,33,0,0,0,0,0,0,0,0,0,0,119,0.5489999999999999,0.8640000000000001,0.41700000000000004,31,36,13,,0
2014-04-16,8,21301221,1610612747,LAL,Los Angeles,27-55,33,18,35,27,0,0,0,0,0,0,0,0,0,0,113,0.495,0.706,0.40700000000000003,29,50,9,,0
2013-10-30,1,21300004,1610612751,BKN,Brooklyn,0-1,26,22,22,24,0,0,0,0,0,0,0,0,0,0,94,0.402,0.792,0.375,24,37,15,1610612751.0,1
2013-11-01,9,21300028,1610612751,BKN,Brooklyn,1-1,27,20,31,23,0,0,0,0,0,0,0,0,0,0,101,0.485,0.6920000000000001,0.5,21,40,18,1610612751.0,1
2013-11-03,3,21300043,1610612751,BKN,Brooklyn,1-2,22,16,21,27,0,0,0,0,0,0,0,0,0,0,86,0.382,0.9329999999999999,0.235,23,42,12,1610612751.0,1
2013-11-05,2,21300052,1610612751,BKN,Brooklyn,2-2,28,26,31,19,0,0,0,0,0,0,0,0,0,0,104,0.513,0.625,0.364,23,39,15,1610612751.0,1
2013-11-08,5,21300077,1610612751,BKN,Brooklyn,2-3,33,25,15,26,9,0,0,0,0,0,0,0,0,0,108,0.466,0.69,0.25,23,51,21,1610612751.0,1
2013-11-09,3,21300087,1610612751,BKN,Brooklyn,2-4,21,25,21,24,0,0,0,0,0,0,0,0,0,0,91,0.461,0.813,0.42100000000000004,20,38,15,1610612751.0,1
2013-11-13,11,21300121,1610612751,BKN,Brooklyn,2-5,19,21,19,27,0,0,0,0,0,0,0,0,0,0,86,0.37799999999999995,0.778,0.231,14,52,15,1610612751.0,1
2013-11-15,8,21300132,1610612751,BKN,Brooklyn,3-5,18,28,27,19,8,0,0,0,0,0,0,0,0,0,100,0.43700000000000006,0.759,0.16699999999999998,14,49,12,1610612751.0,1
2013-11-16,11,21300146,1610612751,BKN,Brooklyn,3-6,26,29,20,28,0,0,0,0,0,0,0,0,0,0,103,0.424,0.667,0.391,24,39,11,1610612751.0,1
2013-11-18,1,21300150,1610612751,BKN,Brooklyn,3-7,40,23,15,20,0,0,0,0,0,0,0,0,0,0,98,0.365,0.943,0.231,12,40,7,1610612751.0,1
2013-11-20,1,21300161,1610612751,BKN,Brooklyn,3-8,29,21,20,21,0,0,0,0,0,0,0,0,0,0,91,0.478,0.72,0.474,21,36,17,1610612751.0,1
2013-11-22,7,21300182,1610612751,BKN,Brooklyn,3-9,14,23,21,23,0,0,0,0,0,0,0,0,0,0,81,0.397,0.7,0.313,7,47,20,1610612751.0,1
2013-11-24,1,21300197,1610612751,BKN,Brooklyn,3-10,19,32,15,31,0,0,0,0,0,0,0,0,0,0,97,0.455,0.722,0.5379999999999999,23,35,17,1610612751.0,1
2013-11-26,1,21300211,1610612751,BKN,Brooklyn,4-10,26,29,26,21,0,0,0,0,0,0,0,0,0,0,102,0.506,0.909,0.28600000000000003,25,39,15,1610612751.0,1
2013-11-27,4,21300218,1610612751,BKN,Brooklyn,4-11,18,22,28,26,0,0,0,0,0,0,0,0,0,0,94,0.373,0.8079999999999999,0.36700000000000005,21,44,12,1610612751.0,1
2013-11-29,7,21300234,1610612751,BKN,Brooklyn,4-12,17,23,22,33,0,0,0,0,0,0,0,0,0,0,95,0.41600000000000004,0.652,0.273,24,44,11,1610612751.0,1
2013-11-30,3,21300243,1610612751,BKN,Brooklyn,5-12,24,24,25,24,0,0,0,0,0,0,0,0,0,0,97,0.466,0.769,0.5,21,39,12,1610612751.0,1
2013-12-03,3,21300263,1610612751,BKN,Brooklyn,5-13,29,21,15,22,0,0,0,0,0,0,0,0,0,0,87,0.4,0.735,0.125,15,37,11,1610612751.0,1
2013-12-05,1,21300277,1610612751,BKN,Brooklyn,5-14,23,20,16,24,0,0,0,0,0,0,0,0,0,0,83,0.397,0.677,0.25,11,35,16,1610612751.0,1
2013-12-07,6,21300295,1610612751,BKN,Brooklyn,6-14,20,19,26,25,0,0,0,0,0,0,0,0,0,0,90,0.45899999999999996,0.7390000000000001,0.278,16,41,8,1610612751.0,1
2013-12-10,5,21300314,1610612751,BKN,Brooklyn,7-14,31,25,29,19,0,0,0,0,0,0,0,0,0,0,104,0.557,0.821,0.25,19,42,13,1610612751.0,1
2013-12-12,1,21300327,1610612751,BKN,Brooklyn,8-14,20,36,27,19,0,0,0,0,0,0,0,0,0,0,102,0.446,0.9329999999999999,0.4,18,42,13,1610612751.0,1
2013-12-13,6,21300334,1610612751,BKN,Brooklyn,8-15,24,20,24,31,0,0,0,0,0,0,0,0,0,0,99,0.456,0.75,0.522,24,38,12,1610612751.0,1
2013-12-16,4,21300359,1610612751,BKN,Brooklyn,9-15,32,26,42,30,0,0,0,0,0,0,0,0,0,0,130,0.603,0.5770000000000001,0.6,35,42,20,1610612751.0,1
2013-12-18,6,21300374,1610612751,BKN,Brooklyn,9-16,28,25,24,30,0,0,0,0,0,0,0,0,0,0,107,0.527,0.833,0.429,28,31,14,1610612751.0,1
2013-12-20,1,21300383,1610612751,BKN,Brooklyn,9-17,31,26,26,25,12,0,0,0,0,0,0,0,0,0,120,0.494,0.7,0.455,36,36,16,1610612751.0,1
2013-12-23,4,21300410,1610612751,BKN,Brooklyn,9-18,17,22,19,28,0,0,0,0,0,0,0,0,0,0,86,0.382,0.88,0.231,21,36,18,1610612751.0,1
2013-12-25,1,21300418,1610612751,BKN,Brooklyn,9-19,23,15,20,20,0,0,0,0,0,0,0,0,0,0,78,0.35200000000000004,0.742,0.294,11,39,16,1610612751.0,1
2013-12-27,3,21300429,1610612751,BKN,Brooklyn,10-19,31,17,28,28,0,0,0,0,0,0,0,0,0,0,104,0.43,0.75,0.462,22,49,10,1610612751.0,1
2013-12-28,2,21300437,1610612751,BKN,Brooklyn,10-20,27,29,20,15,0,0,0,0,0,0,0,0,0,0,91,0.46799999999999997,0.688,0.381,13,28,13,1610612751.0,1
2013-12-31,5,21300465,1610612751,BKN,Brooklyn,10-21,20,16,32,24,0,0,0,0,0,0,0,0,0,0,92,0.44,0.867,0.33299999999999996,24,34,15,1610612751.0,1
2014-01-02,4,21300476,1610612751,BKN,Brooklyn,11-21,29,15,22,29,0,0,0,0,0,0,0,0,0,0,95,0.44299999999999995,0.774,0.375,16,34,19,1610612751.0,1
